key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
tiger:county,*,,,tigre: comtat	=	*,tigre: condado	=	*,,,,,,,,,,,tigre: comtat,*,tigre: condado,*,21174
tiger:county,"Alameda, CA","tiger:county=Alameda, CA",,,,39845,,,,39844,,1,,No,,,,,,3925
tiger:mtfcc,S1400,tiger:mtfcc=S1400,,tigre:mtfcc	=	S1400,tigre:mtfcc	=	S1400,21375,,1,,21374,,,,No,,tigre:mtfcc,S1400,tigre:mtfcc,S1400,21177
tiger:name_base,10th,tiger:name_base=10th,,tigre:nom_base	=	*,tigre:nombre_base	=	*,13713,,,,13713,,,,No,,tigre:nom_base,*,tigre:nombre_base,*,21179
tiger:name_base,11th,tiger:name_base=11th,,,,11029,,,,11029,,,,No,,,,,,12199
tiger:name_base,12th,tiger:name_base=12th,,,,10989,,,,10989,,,,No,,,,,,12240
tiger:name_base,1st,tiger:name_base=1st,,,,27866,,,,27865,,1,,No,,,,,,5242
tiger:name_base,2nd,tiger:name_base=2nd,,,,30259,,,,30258,,1,,No,,,,,,4933
tiger:name_base,3rd,tiger:name_base=3rd,,,,28931,,,,28931,,,,No,,,,,,5093
tiger:name_base,4th,tiger:name_base=4th,,,,26305,,,,26305,,,,No,,,,,,5504
tiger:name_base,5th,tiger:name_base=5th,,,,23135,,,,23133,,2,,No,,,,,,6127
tiger:name_base,6th,tiger:name_base=6th,,,,20001,,,,20001,,,,No,,,,,,6949
tiger:name_base,7th,tiger:name_base=7th,,,,17548,,,,17548,,,,No,,,,,,7842
tiger:name_base,8th,tiger:name_base=8th,,,,15609,,,,15609,,,,No,,,,,,8703
tiger:name_base,9th,tiger:name_base=9th,,,,13616,,,,13615,,1,,No,,,,,,9927
tiger:name_base,Broadway,tiger:name_base=Broadway,,,,10967,,,,10966,,1,,No,,,,,,12266
tiger:name_base,Cedar,tiger:name_base=Cedar,,,,12063,,,,12063,,,,No,,,,,,11145
tiger:name_base,Church,tiger:name_base=Church,,,,12523,,,,12523,,,,No,,,,,,10737
tiger:name_base,Elm,tiger:name_base=Elm,,,,13271,,,,13271,,,,No,,,,,,10153
tiger:name_base,Lake,tiger:name_base=Lake,,,,10106,,,,10106,,,,No,,,,,,13271
tiger:name_base,Lincoln,tiger:name_base=Lincoln,,,,11167,,,,11167,,,,No,,,,,,12044
tiger:name_base,Main,tiger:name_base=Main,,,,49115,,,,49115,,,,No,,,,,,3362
tiger:name_base,Maple,tiger:name_base=Maple,,,,16334,,,,16334,,,,No,,,,,,8332
tiger:name_base,Oak,tiger:name_base=Oak,,,,16200,,,,16200,,,,No,,,,,,8405
tiger:name_base,Park,tiger:name_base=Park,,,,20759,,,,20757,,2,,No,,,,,,6716
tiger:name_base,Pine,tiger:name_base=Pine,,,,13865,,,,13865,,,,No,,,,,,9756
tiger:name_base,River,tiger:name_base=River,,,,11443,,,,11443,,,,No,,,,,,11752
tiger:name_base,Union Pacific Railroad,tiger:name_base=Union Pacific Railroad,,,,13074,,,,13074,,,,No,,,,,,10326
tiger:name_base,Walnut,tiger:name_base=Walnut,,,,12838,,,,12838,,,,No,,,,,,10510
tiger:name_base,Washington,tiger:name_base=Washington,,,,17450,,,,17448,,2,,No,,,,,,7881
tiger:name_direction_prefix,E,tiger:name_direction_prefix=E,,,,280280,,,,280276,0,4,,No,,,,,,867
tiger:name_direction_prefix,N,tiger:name_direction_prefix=N,,,,285881,,2,,285876,0,3,,No,,,,,,850
tiger:name_direction_prefix,NE,tiger:name_direction_prefix=NE,,,,33937,,,,33937,,,,No,,,,,,4480
tiger:name_direction_prefix,NW,tiger:name_direction_prefix=NW,,,,45070,,,,45070,,,,No,,,,,,3595
tiger:name_direction_prefix,S,tiger:name_direction_prefix=S,,,,271989,,,,271988,0,1,,No,,,,,,894
tiger:name_direction_prefix,SE,tiger:name_direction_prefix=SE,,,,28646,,,,28646,,,,No,,,,,,5137
tiger:name_direction_prefix,SW,tiger:name_direction_prefix=SW,,,,40219,,,,40219,,,,No,,,,,,3898
tiger:name_direction_prefix,W,tiger:name_direction_prefix=W,,,,275575,,1,,275572,0,2,,No,,,,,,886
tiger:name_direction_prefix_1,E,tiger:name_direction_prefix_1=E,,,,23568,,,,23567,,1,,No,,,,,,6025
tiger:name_direction_prefix_1,N,tiger:name_direction_prefix_1=N,,,,23144,,,,23144,,,,No,,,,,,6125
tiger:name_direction_prefix_1,S,tiger:name_direction_prefix_1=S,,,,21892,,,,21892,,,,No,,,,,,6419
tiger:name_direction_prefix_1,W,tiger:name_direction_prefix_1=W,,,,23514,,1,,23513,,,,No,,,,,,6036
tiger:name_direction_suffix,E,tiger:name_direction_suffix=E,,,,58390,,,,58390,0,,,No,,,,,,2962
tiger:name_direction_suffix,N,tiger:name_direction_suffix=N,,,,65903,,,,65903,0,,,No,,,,,,2718
tiger:name_direction_suffix,NE,tiger:name_direction_suffix=NE,,,,71357,,,,71357,0,,,No,,,,,,2545
tiger:name_direction_suffix,NW,tiger:name_direction_suffix=NW,,,,65865,,,,65863,0,2,,No,,,,,,2721
tiger:name_direction_suffix,S,tiger:name_direction_suffix=S,,,,53835,,,,53833,,2,,No,,,,,,3133
tiger:name_direction_suffix,SE,tiger:name_direction_suffix=SE,,,,64635,,,,64635,0,,,No,,,,,,2761
tiger:name_direction_suffix,SW,tiger:name_direction_suffix=SW,,,,49787,,,,49787,,,,No,,,,,,3324
tiger:name_direction_suffix,W,tiger:name_direction_suffix=W,,,,48009,,,,48009,,,,No,,,,,,3421
tiger:name_direction_suffix_1,E,tiger:name_direction_suffix_1=E,,,,15476,,,,15476,,,,No,,,,,,8780
tiger:name_direction_suffix_1,N,tiger:name_direction_suffix_1=N,,,,16029,,,,16029,,,,No,,,,,,8499
tiger:name_type,Aly,tiger:name_type=Aly,,,,12374,,,,12374,,,,No,,,,,,10869
tiger:name_type,Ave,tiger:name_type=Ave,,,,910419,0,,,910413,0,6,,No,,,,,,368
tiger:name_type,Blvd,tiger:name_type=Blvd,,,,162869,,,,162869,0,,,No,,,,,,1345
tiger:name_type,Cir,tiger:name_type=Cir,,,,141424,,1,,141423,0,,,No,,,,,,1519
tiger:name_type,Ct,tiger:name_type=Ct,,,,389222,,2,,389220,0,,,No,,,,,,662
tiger:name_type,Cv,tiger:name_type=Cv,,,,14731,,,,14731,,,,No,,,,,,9218
tiger:name_type,Dr,tiger:name_type=Dr,,,,997094,0,1,,997093,0,,,No,,,,,,343
tiger:name_type,Hwy,tiger:name_type=Hwy,,,,54572,,,,54572,,,,No,,,,,,3096
tiger:name_type,Ln,tiger:name_type=Ln,,,,560507,,,,560507,0,,,No,,,,,,517
tiger:name_type,Loop,tiger:name_type=Loop,,,,16517,,,,16517,,,,No,,,,,,8242
tiger:name_type,Pike,tiger:name_type=Pike,,,,11552,,,,11552,,,,No,,,,,,11648
tiger:name_type,Pky,tiger:name_type=Pky,,,,52495,,2,,52493,,,,No,,,,,,3189
tiger:name_type,Pl,tiger:name_type=Pl,,,,138704,,1,,138703,0,,,No,,,,,,1540
tiger:name_type,Rd,tiger:name_type=Rd,,,,1823206,0,7,,1823196,0,3,,No,,,,,,199
tiger:name_type,St,tiger:name_type=St,,,,1523776,0,1,,1523765,0,10,,No,,,,,,232
tiger:name_type,Ter,tiger:name_type=Ter,,,,40526,,,,40526,,,,No,,,,,,3879
tiger:name_type,Trl,tiger:name_type=Trl,,,,67385,,1,,67384,0,,,No,,,,,,2669
tiger:name_type,Way,tiger:name_type=Way,,,,126236,,,,126236,0,,,No,,,,,,1659
tiger:name_type_1,Ave,tiger:name_type_1=Ave,,,,44302,,,,44301,,1,,No,,,,,,3640
tiger:name_type_1,Dr,tiger:name_type_1=Dr,,,,32118,,,,32118,,,,No,,,,,,4678
tiger:name_type_1,Hwy,tiger:name_type_1=Hwy,,,,10843,,,,10843,,,,No,,,,,,12420
tiger:name_type_1,Ln,tiger:name_type_1=Ln,,,,16417,,,,16417,,,,No,,,,,,8288
tiger:name_type_1,Rd,tiger:name_type_1=Rd,,,,141738,,,,141738,0,,,No,,,,,,1516
tiger:name_type_1,St,tiger:name_type_1=St,,,,75407,,1,,75405,0,1,,No,,,,,,2440
tiger:name_type_2,Rd,tiger:name_type_2=Rd,,tigre:nom_tipus_2	=	Carrer,tigre:nombre_tipo_2	=	Calle,19748,,,,19748,,,,No,,tigre:nom_tipus_2,Carrer,tigre:nombre_tipo_2,Calle,21180
tiger:reviewed,aerial,tiger:reviewed=aerial,,tigre: revisat	=	aeri,tigre:revisado	=	aéreo,78796,,24,,78772,0,,,No,,tigre: revisat,aeri,tigre:revisado,aéreo,21185
tiger:reviewed,no,tiger:reviewed=no,,tigre: revisat	=	no,tigre:revisado	=	no,10511384,0,123,,10509082,0,2179,0,No,,tigre: revisat,no,tigre:revisado,no,21183
tiger:reviewed,position,tiger:reviewed=position,,tigre: revisat	=	posició,tigre:revisado	=	posición,22601,,1,,22600,,,,No,,tigre: revisat,posició,tigre:revisado,posición,21186
tiger:reviewed,yes,tiger:reviewed=yes,,tigre: revisat	=	sí,tigre:revisado	=	sí,167457,,118,,167325,0,14,,No,,tigre: revisat,sí,tigre:revisado,sí,21184
tiger:separated,no,tiger:separated=no,,tigre: separat	=	no,tigre: separado	=	no,1348119,0,,,1348119,0,,,No,,tigre: separat,no,tigre: separado,no,21187
tiger:source,tiger_import_dch_v0.6_20070808,tiger:source=tiger_import_dch_v0.6_20070808,,tigre:font	=	tiger_import_dch_v0.6_20070808,tigre:fuente	=	tiger_import_dch_v0.6_20070808,62640,,,,62640,0,,,No,,tigre:font,tiger_import_dch_v0.6_20070808,tigre:fuente,tiger_import_dch_v0.6_20070808,21188
tiger:source,tiger_import_dch_v0.6_20070809,tiger:source=tiger_import_dch_v0.6_20070809,,,,380474,,,,380474,0,,,No,,,,,,675
tiger:source,tiger_import_dch_v0.6_20070810,tiger:source=tiger_import_dch_v0.6_20070810,,,,177725,,,,177725,0,,,No,,,,,,1258
tiger:source,tiger_import_dch_v0.6_20070812,tiger:source=tiger_import_dch_v0.6_20070812,,,,135795,,,,135795,0,,,No,,,,,,1565
tiger:source,tiger_import_dch_v0.6_20070813,tiger:source=tiger_import_dch_v0.6_20070813,,,,461572,,,,461572,0,,,No,,,,,,577
tiger:source,tiger_import_dch_v0.6_20070828,tiger:source=tiger_import_dch_v0.6_20070828,,,,62461,,,,62461,0,,,No,,,,,,2823
tiger:source,tiger_import_dch_v0.6_20070829,tiger:source=tiger_import_dch_v0.6_20070829,,,,457630,,,,457630,0,,,No,,,,,,579
tiger:source,tiger_import_dch_v0.6_20070830,tiger:source=tiger_import_dch_v0.6_20070830,,,,409488,,,,409488,0,,,No,,,,,,643
tiger:upload_uuid,bulk_upload.pl-106854db-ba6b-4a06-906c-108de5574a89,tiger:upload_uuid=bulk_upload.pl-106854db-ba6b-4a06-906c-108de5574a89,,,,11231,,,,11231,,,,No,,,,,,11990
tiger:upload_uuid,bulk_upload.pl-a63d01ec-aa34-45c6-95e2-2eb9014697f7,tiger:upload_uuid=bulk_upload.pl-a63d01ec-aa34-45c6-95e2-2eb9014697f7,,,,10901,,,,10901,,,,No,,,,,,12351
tiger:upload_uuid,bulk_upload.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,,,tigre:upload_uuid	=	carga_bulk.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,tigre:upload_uuid	=	carga_bulk.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,,,,,,,,,,,tigre:upload_uuid,carga_bulk.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,tigre:upload_uuid,carga_bulk.pl-b2892a76-a19b-4e01-b00b-ec3685f89fb9,21189
todo,continue,todo=continue,,de fer	=	Seguir,que hacer	=	Seguir,15777,,15726,0,51,,,,No,,de fer,Seguir,que hacer,Seguir,21195
toilets,no,toilets=no,,banys	=	no,baños	=	no,28270,,19568,0,8566,,136,,No,27,banys,no,baños,no,21197
toilets,yes,toilets=yes,,banys	=	sí,baños	=	sí,110489,,61588,0,47476,,1425,0,Yes,28,banys,sí,baños,sí,21196
toilets:access,customers,toilets:access=customers,,lavabos:accés	=,aseos:acceso	=	clientes,13628,,9939,,3641,,48,,Yes,27,lavabos:accés,,aseos:acceso,clientes,21199
toilets:access,permissive,toilets:access=permissive,,lavabos:accés	=	permissiu,aseos:acceso	=	permisivo,11718,,10644,,1066,,8,,No,2,lavabos:accés,permissiu,aseos:acceso,permisivo,21198
toilets:access,yes,,,lavabos:accés	=,aseos:acceso	=	si,,,,,,,,,,,lavabos:accés,,aseos:acceso,si,21200
toilets:disposal,flush,toilets:disposal=flush,,vàters: eliminació	=	esbandir,inodoros: eliminación	=	enjuagar,69067,,46807,0,22166,,94,,No,32,vàters: eliminació,esbandir,inodoros: eliminación,enjuagar,21202
toilets:disposal,pitlatrine,toilets:disposal=pitlatrine,,vàters: eliminació	=	latrina de pou,inodoros: eliminación	=	letrina de pozo,70369,,56732,0,13612,,25,,No,31,vàters: eliminació,latrina de pou,inodoros: eliminación,letrina de pozo,21201
toilets:handwashing,no,toilets:handwashing=no,,banys: rentat de mans	=	no,baños: lavado de manos	=	no,24837,,22737,0,2100,,,,No,28,banys: rentat de mans,no,baños: lavado de manos,no,21203
toilets:handwashing,yes,toilets:handwashing=yes,,,,16757,,13175,,3568,,14,,No,28,,,,,8136
toilets:num_chambers,1,toilets:num_chambers=1,,teryt:rm	=	*,aseos:num_chambers	=	*,20128,,9003,,11125,,,,No,,teryt:rm,*,aseos:num_chambers,*,21204
toilets:position,outside,toilets:position=outside,,banys: posició	=	fora de,baños: posición	=	fuera de,36855,,12553,,24302,,,,No,,banys: posició,fora de,baños: posición,fuera de,21205
toilets:position,squat,toilets:position=squat,,,,10211,,6860,,3346,,5,,No,30,,,,,13140
toilets:wheelchair,no,toilets:wheelchair=no,,lavabos: cadira de rodes	=	no,aseos:silla de ruedas	=	no,86898,,66274,0,20263,,361,,No,30,lavabos: cadira de rodes,no,aseos:silla de ruedas,no,21206
toilets:wheelchair,yes,toilets:wheelchair=yes,,lavabos: cadira de rodes	=	sí,aseos:silla de ruedas	=	sí,65448,,38221,0,26217,,1010,0,No,27,lavabos: cadira de rodes,sí,aseos:silla de ruedas,sí,21207
toll,no,toll=no,,peatge	=	no,peaje	=	no,134121,,324,,133562,0,235,,No,4,peatge,no,peaje,no,21209
toll,yes,toll=yes,,peatge	=	sí,peaje	=	sí,478459,,1527,,476095,0,837,0,Yes,7,peatge,sí,peaje,sí,21208
toll:N3,yes,,,peatge:N3	=	sí,peaje:N3	=	sí,,,,,,,,,,,peatge:N3,sí,peaje:N3,sí,21213
toll:bus,yes,toll:bus=yes,,peatge: autobús	=	sí,peaje: autobús	=	sí,42415,,,,42414,,1,,No,,peatge: autobús,sí,peaje: autobús,sí,21210
toll:designated,yes,,,peatge: designat	=	si,peaje: designado	=	si,,,,,,,,,,,peatge: designat,si,peaje: designado,si,21211
toll:hgv,yes,toll:hgv=yes,,peatge:hgv	=	sí,peaje:hgv	=	sí,89393,,1239,,88023,0,131,,No,2,peatge:hgv,sí,peaje:hgv,sí,21212
tomb,cenotaph,,,tomba	=	cenotafi,tumba	=	cenotafio,,,,,,,,,,,tomba,cenotafi,tumba,cenotafio,21215
tomb,columbarium,,,tomba	=	palomera,tumba	=	palomera,,,,,,,,,,,tomba,palomera,tumba,palomera,21223
tomb,crypt,,,tomba	=	cripta,tumba	=	cripta,,,,,,,,,,,tomba,cripta,tumba,cripta,21217
tomb,dolmen,,,tomba	=	dolmen,tumba	=	dolmen,,,,,,,,,,,tomba,dolmen,tumba,dolmen,21218
tomb,hypogeum,,,tomba	=	hipogeu,tumba	=	hipogeo,,,,,,,,,,,tomba,hipogeu,tumba,hipogeo,21219
tomb,mausoleum,,,tomba	=	mausoleu,tumba	=	mausoleo,,,,,,,,,,,tomba,mausoleu,tumba,mausoleo,21220
tomb,obelisk,,,tomba	=	obelisc,tumba	=	obelisco,,,,,,,,,,,tomba,obelisc,tumba,obelisco,21222
tomb,pillar,,,tomba	=	pilar,tumba	=	pilar,,,,,,,,,,,tomba,pilar,tumba,pilar,21224
tomb,pyramid,,,tomba	=	piràmide,tumba	=	pirámide,,,,,,,,,,,tomba,piràmide,tumba,pirámide,21225
tomb,rock-cut,,,tomba	=	tall de roca,tumba	=	corte de roca,,,,,,,,,,,tomba,tall de roca,tumba,corte de roca,21216
tomb,sarcophagus,,,tomba	=	sarcòfag,tumba	=	sarcófago,,,,,,,,,,,tomba,sarcòfag,tumba,sarcófago,21226
tomb,table,,,tomba	=	taula,tumba	=	mesa,,,,,,,,,,,tomba,taula,tumba,mesa,21221
tomb,tumulus,,,tomba	=	túmul,tumba	=	túmulo,,,,,,,,,,,tomba,túmul,tumba,túmulo,21228
tomb,vault,,,tomba	=	volta,tumba	=	bóveda,,,,,,,,,,,tomba,volta,tumba,bóveda,21214
tomb,war_grave,,,tomba	=	tomba de guerra,tumba	=	tumba de guerra,,,,,,,,,,,tomba,tomba de guerra,tumba,tumba de guerra,21227
tourism,accommodation,,,turisme	=	allotjament,turismo	=	alojamiento,,,,,,,,,,,turisme,allotjament,turismo,alojamiento,21252
tourism,alpine_hut,tourism=alpine_hut,,turisme	=	refugi de montanya atés,turismo	=	refugio de montaña atendido,13901,,7039,,6826,,36,,Yes,24,turisme,refugi de montanya atés,turismo,refugio de montaña atendido,21244
tourism,apartment,tourism=apartment,,turisme	=	Departament,turismo	=	Departamento,83426,,57055,0,26129,,242,,Yes,16,turisme,Departament,turismo,Departamento,21239
tourism,aquarium,,,turisme	=	aquari,turismo	=	acuario,,,,,,,,,,,turisme,aquari,turismo,acuario,21251
tourism,artwork,tourism=artwork,,turisme	=	obra d'art,turismo	=	obra de arte,318250,,297791,0,19425,,1034,0,Yes,32,turisme,obra d'art,turismo,obra de arte,21232
tourism,attraction,tourism=attraction,,turisme	=	atracció,turismo	=	atracción,246619,,167581,0,73686,0,5352,0,Yes,22,turisme,atracció,turismo,atracción,21231
tourism,bed_and_breakfast,,,turisme	=	llit i esmorzar,turismo	=	cama y desayuno,,,,,,,,,,,turisme,llit i esmorzar,turismo,cama y desayuno,21256
tourism,camp_pitch,tourism=camp_pitch,,turisme	=	camp_pitch,turismo	=	camp_pitch,120415,,92288,0,28108,,19,,Yes,11,turisme,camp_pitch,turismo,camp_pitch,21240
tourism,camp_site,tourism=camp_site,,turisme	=	càmping,turismo	=	cámping,153434,,98501,0,51987,,2946,0,Yes,33,turisme,càmping,turismo,cámping,21236
tourism,caravan_site,tourism=caravan_site,,turisme	=	lloc de caravanes,turismo	=	sitio de caravanas,34520,,11715,,22231,,574,,Yes,22,turisme,lloc de caravanes,turismo,sitio de caravanas,21243
tourism,chalet,tourism=chalet,,turisme	=	xalet,turismo	=	chalet,106609,,28200,0,78000,0,409,,Yes,24,turisme,xalet,turismo,chalet,21238
tourism,gallery,tourism=gallery,,turisme	=	galeria,turismo	=	galería,19796,,15313,0,4361,,122,,Yes,15,turisme,galeria,turismo,galería,21246
tourism,guest_house,tourism=guest_house,,turisme	=	Casa de convidats,turismo	=	Casa de invitados,188835,,133102,0,55171,,562,,Yes,26,turisme,Casa de convidats,turismo,Casa de invitados,21234
tourism,hostel,tourism=hostel,,turisme	=	Hostal,turismo	=	Hostal,60723,,42986,0,17198,,539,,Yes,29,turisme,Hostal,turismo,Hostal,21241
tourism,hotel,tourism=hotel,,turisme	=	hotel,turismo	=	hotel,437758,,247005,0,184841,0,5912,0,Yes,30,turisme,hotel,turismo,hotel,21230
tourism,information,tourism=information,,turisme	=	informació,turismo	=	información,1372128,0,1358471,5,13436,,221,,Yes,29,turisme,informació,turismo,información,21229
tourism,lean_to,,,turisme	=	recolzar-se en,turismo	=	apoyarse en,,,,,,,,,,,turisme,recolzar-se en,turismo,apoyarse en,21253
tourism,motel,tourism=motel,,turisme	=	motel,turismo	=	motel,48720,,24484,0,23245,,991,0,Yes,28,turisme,motel,turismo,motel,21242
tourism,museum,tourism=museum,,turisme	=	museu,turismo	=	museo,106859,,55032,0,49464,,2363,0,Yes,26,turisme,museu,turismo,museo,21237
tourism,picnic_site,tourism=picnic_site,,turisme	=	lloc de pícnic,turismo	=	sitio de picnic,163592,,134702,0,28471,,419,,Yes,26,turisme,lloc de pícnic,turismo,sitio de picnic,21235
tourism,resort,,,turisme	=	complex,turismo	=	complejo,,,,,,,,,,,turisme,complex,turismo,complejo,21257
tourism,spa_resort,,,turisme	=	complex de spa,turismo	=	complejo de spa,,,,,,,,,,,turisme,complex de spa,turismo,complejo de spa,21258
tourism,theme_park,tourism=theme_park,,turisme	=	parc temàtic,turismo	=	parque temático,10505,,3313,,6796,,396,,Yes,24,turisme,parc temàtic,turismo,parque temático,21247
tourism,tourism-attraction,,,turisme	=	atracció turística,turismo	=	atracción turística,,,,,,,,,,,turisme,atracció turística,turismo,atracción turística,21254
tourism,trail_riding_rest,,,turisme	=	descans per muntar a cavall,turismo	=	descanso para montar a caballo,,,,,,,,,,,turisme,descans per muntar a cavall,turismo,descanso para montar a caballo,21259
tourism,trail_riding_station,,,turisme	=	trail_riding_station,turismo	=	trail_riding_station,,,,,,,,,,,turisme,trail_riding_station,turismo,trail_riding_station,21250
tourism,viewpoint,tourism=viewpoint,,turisme	=	punt de vista,turismo	=	punto de vista,247877,,241440,0,6272,,165,,Yes,27,turisme,punt de vista,turismo,punto de vista,21233
tourism,wilderness_hut,tourism=wilderness_hut,,turisme	=	refugi no atés amb foc,turismo	=	refugio no atendido con fuego,15912,,8359,,7539,,14,,Yes,17,turisme,refugi no atés amb foc,turismo,refugio no atendido con fuego,21245
tourism,wine_cellar,,,turisme	=	celler,turismo	=	bodega,,,,,,,,,,,turisme,celler,turismo,bodega,21255
tourism,yes,,,turisme	=	si,turismo	=	si,,,,,,,,,,,turisme,si,turismo,si,21248
tourism,zoo,,,turisme	=	zoo,turismo	=	zoo,,,,,,,,,,,turisme,zoo,turismo,zoo,21249
tourist_bus,no,tourist_bus=no,,,,10704,,1221,,9472,,11,,No,5,,,,,12572
tower:construction,dish,,,torre:construcció	=	plat,torre:construcción	=	plato,,,,,,,,,,,torre:construcció,plat,torre:construcción,plato,21264
tower:construction,dome,,,torre:construcció	=	Fes-me,torre:construcción	=	Hazme,,,,,,,,,,,torre:construcció,Fes-me,torre:construcción,Hazme,21263
tower:construction,freestanding,tower:construction=freestanding,,torre:construcció	=	de peu,torre:construcción	=	de pie,55838,,51981,0,3799,,58,,Yes,6,torre:construcció,de peu,torre:construcción,de pie,21261
tower:construction,guyed_lattice,tower:construction=guyed_lattice,,torre:construcció	=	gelosia arriostrada,torre:construcción	=	celosía arriostrada,26349,,26217,0,131,,1,,Yes,3,torre:construcció,gelosia arriostrada,torre:construcción,celosía arriostrada,21262
tower:construction,guyed_tube,,,torre:construcció	=	tub tensat,torre:construcción	=	tubo tensado,,,,,,,,,,,torre:construcció,tub tensat,torre:construcción,tubo tensado,21265
tower:construction,lattice,tower:construction=lattice,,torre:construcció	=	enreixat,torre:construcción	=	enrejado,65103,,62865,0,2227,,11,,Yes,5,torre:construcció,enreixat,torre:construcción,enrejado,21260
tower:construction,monopole,tower:construction=monopole,,,,15257,,15249,0,8,,,,No,,,,,,8894
tower:type,*,,,torre:tipus	=	*,torre:tipo	=	*,,,,,,,,,,,torre:tipus,*,torre:tipo,*,21284
tower:type,anchor,,,torre:tipus	=	àncora,torre:tipo	=	ancla,,,,,,,,,,,torre:tipus,àncora,torre:tipo,ancla,21272
tower:type,bell_tower,tower:type=bell_tower,,torre:tipus	=	campanar,torre:tipo	=	campanario,47292,,11368,,35743,,181,,Yes,11,torre:tipus,campanar,torre:tipo,campanario,21268
tower:type,branch,,,torre:tipus	=	sucursal,torre:tipo	=	sucursal,,,,,,,,,,,torre:tipus,sucursal,torre:tipo,sucursal,21282
tower:type,bridge,,,torre:tipus	=	pont,torre:tipo	=	puente,,,,,,,,,,,torre:tipus,pont,torre:tipo,puente,21291
tower:type,communication,tower:type=communication,,torre:tipus	=	comunicació,torre:tipo	=	comunicación,477839,,465851,0,11927,,61,,Yes,14,torre:tipus,comunicació,torre:tipo,comunicación,21266
tower:type,cooling,,,torre:tipus	=	refredament,torre:tipo	=	enfriamiento,,,,,,,,,,,torre:tipus,refredament,torre:tipo,enfriamiento,21274
tower:type,crossing,,,torre:tipus	=	encreuament,torre:tipo	=	cruce,,,,,,,,,,,torre:tipus,encreuament,torre:tipo,cruce,21283
tower:type,defensive,tower:type=defensive,,torre:tipus	=	defensiu,torre:tipo	=	defensivo,23319,,10992,,11815,,512,,Yes,9,torre:tipus,defensiu,torre:tipo,defensivo,21270
tower:type,diving,,,torre:tipus	=	busseig,torre:tipo	=	buceo,,,,,,,,,,,torre:tipus,busseig,torre:tipo,buceo,21285
tower:type,donjon,,,torre:tipus	=	torre principal,torre:tipo	=	torre principal,,,,,,,,,,,torre:tipus,torre principal,torre:tipo,torre principal,21292
tower:type,hose,,,torre:tipus	=	mànega,torre:tipo	=	manguera,,,,,,,,,,,torre:tipus,mànega,torre:tipo,manguera,21288
tower:type,intake,,,torre:tipus	=	consum,torre:tipo	=	consumo,,,,,,,,,,,torre:tipus,consum,torre:tipo,consumo,21286
tower:type,lattice,,,torre:tipus	=	enreixat,torre:tipo	=	enrejado,,,,,,,,,,,torre:tipus,enreixat,torre:tipo,enrejado,21287
tower:type,lighting,tower:type=lighting,,torre:tipus	=	Encenent,torre:tipo	=	Encendiendo,142511,,142331,0,174,,6,,Yes,14,torre:tipus,Encenent,torre:tipo,Encendiendo,21267
tower:type,lightning_protection,,,torre:tipus	=	protecció contra raigs,torre:tipo	=	protección contra rayos,,,,,,,,,,,torre:tipus,protecció contra raigs,torre:tipo,protección contra rayos,21281
tower:type,minaret,,,torre:tipus	=	minar,torre:tipo	=	alminar,,,,,,,,,,,torre:tipus,minar,torre:tipo,alminar,21271
tower:type,monitoring,,,torre:tipus	=	supervisió,torre:tipo	=	supervisión,,,,,,,,,,,torre:tipus,supervisió,torre:tipo,supervisión,21279
tower:type,monument,,,torre:tipus	=	Monument,torre:tipo	=	Monumento,,,,,,,,,,,torre:tipus,Monument,torre:tipo,Monumento,21289
tower:type,observation,tower:type=observation,,torre:tipus	=	observació,torre:tipo	=	observación,27021,,17130,0,9828,,63,,Yes,19,torre:tipus,observació,torre:tipo,observación,21269
tower:type,popinjay,,,torre:tipus	=	petimetre,torre:tipo	=	petimetre,,,,,,,,,,,torre:tipus,petimetre,torre:tipo,petimetre,21290
tower:type,radar,,,torre:tipus	=	Radar,torre:tipo	=	Radar,,,,,,,,,,,torre:tipus,Radar,torre:tipo,Radar,21277
tower:type,siren,,,torre:tipus	=	sirena,torre:tipo	=	sirena,,,,,,,,,,,torre:tipus,sirena,torre:tipo,sirena,21280
tower:type,suspension,,,torre:tipus	=	suspensió,torre:tipo	=	suspensión,,,,,,,,,,,torre:tipus,suspensió,torre:tipo,suspensión,21276
tower:type,termination,,,torre:tipus	=	terminació,torre:tipo	=	terminación,,,,,,,,,,,torre:tipus,terminació,torre:tipo,terminación,21275
tower:type,transition,,,torre:tipus	=	transició,torre:tipo	=	transición,,,,,,,,,,,torre:tipus,transició,torre:tipo,transición,21278
tower:type,transposing,,,torre:tipus	=	transposar,torre:tipo	=	transponer,,,,,,,,,,,torre:tipus,transposar,torre:tipo,transponer,21293
tower:type,watchtower,,,torre:tipus	=	torre de vigilància,torre:tipo	=	torre de vigilancia,,,,,,,,,,,torre:tipus,torre de vigilància,torre:tipo,torre de vigilancia,21273
