key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
railway:switch:electric,yes,railway:switch:electric=yes,,ferrocarril:interruptor:elèctric	=	sí,ferrocarril:interruptor:eléctrico	=	sí,60954,,60932,0,22,,,,No,1,ferrocarril:interruptor:elèctric,sí,ferrocarril:interruptor:eléctrico,sí,18981
railway:switch:heated,yes,railway:switch:heated=yes,,,,13968,,13962,0,6,,,,No,1,,,,,9683
railway:tpws,yes,railway:tpws=yes,,,,36009,,357,,35652,,,,No,1,,,,,4274
ramp,yes,ramp=yes,,rampa	=	sí,rampa	=	sí,66553,,718,,65792,0,43,,Yes,5,rampa,sí,rampa,sí,18996
ramp:bicycle,yes,ramp:bicycle=yes,,rampa:bicicleta	=	sí,rampa:bicicleta	=	sí,18356,,65,,18289,,2,,No,5,rampa:bicicleta,sí,rampa:bicicleta,sí,18998
ramp:stroller,yes,ramp:stroller=yes,,rampa:cotxet	=	sí,rampa:cochecito	=	sí,29548,,98,,29449,,1,,No,4,rampa:cotxet,sí,rampa:cochecito,sí,18999
ramp:wheelchair,yes,ramp:wheelchair=yes,,,,19315,,809,,18500,,6,,No,6,,,,,7188
ramsar,yes,,,Ramsar	=	si,Ramsar	=	si,,,,,,,,,,,Ramsar,si,Ramsar,si,19000
razed:building,yes,razed:building=yes,,arrasat: edifici	=	sí,arrasado: edificio	=	sí,25338,,66,,25228,,44,,No,,arrasat: edifici,sí,arrasado: edificio,sí,19001
rcn,yes,rcn=yes,,rcn	=	sí,rcn	=	sí,15031,,1286,,13571,,174,,No,3,rcn,sí,rcn,sí,19003
real_ale,yes,,,cervesa de veritat	=	si,cerveza de verdad	=	si,,,,,,,,,,,cervesa de veritat,si,cerveza de verdad,si,19004
real_cider,yes,,,sidra de veritat	=	si,sidra de verdad	=	si,,,,,,,,,,,sidra de veritat,si,sidra de verdad,si,19005
reclaimed,yes,,,regenerat	=	si,regenerado	=	si,,,,,,,,,,,regenerat,si,regenerado,si,19006
recycling:batteries,yes,recycling:batteries=yes,,reciclatge: piles	=	sí,reciclaje:pilas	=	sí,13989,,10211,,3699,,79,,No,6,reciclatge: piles,sí,reciclaje:pilas,sí,19011
recycling:beverage_cartons,yes,recycling:beverage_cartons=yes,,,,20214,,19613,0,596,,5,,No,5,,,,,6882
recycling:cans,yes,recycling:cans=yes,,reciclatge: llaunes	=	sí,reciclaje: latas	=	sí,75809,,69550,0,6188,,71,,No,5,reciclatge: llaunes,sí,reciclaje: latas,sí,19012
recycling:cardboard,yes,recycling:cardboard=yes,,reciclatge:cartró	=	sí,reciclaje:cartón	=	sí,33585,,29531,0,4003,,51,,No,3,reciclatge:cartró,sí,reciclaje:cartón,sí,19013
recycling:clothes,yes,recycling:clothes=yes,,reciclatge: roba	=	sí,reciclaje:ropa	=	sí,81748,,77788,0,3900,,60,,No,8,reciclatge: roba,sí,reciclaje:ropa,sí,19014
recycling:glass,yes,recycling:glass=yes,,reciclatge:vidre	=	sí,reciclaje:vidrio	=	sí,74713,,69097,0,5534,,82,,No,5,reciclatge:vidre,sí,reciclaje:vidrio,sí,19015
recycling:glass_bottles,yes,recycling:glass_bottles=yes,,reciclatge:ampolles_de_vidre	=	sí,reciclaje:botellas_de_vidrio	=	sí,188362,,182163,0,6144,,55,,No,6,reciclatge:ampolles_de_vidre,sí,reciclaje:botellas_de_vidrio,sí,19017
recycling:green_waste,yes,recycling:green_waste=yes,,reciclatge:green_waste	=	sí,reciclaje:green_waste	=	sí,25387,,21258,0,4075,,54,,Yes,5,reciclatge:green_waste,sí,reciclaje:green_waste,sí,19018
recycling:magazines,yes,recycling:magazines=yes,,,,14174,,13012,,1144,,18,,No,4,,,,,9528
recycling:newspaper,yes,recycling:newspaper=yes,,,,14703,,13343,,1335,,25,,No,3,,,,,9231
recycling:organic,yes,recycling:organic=yes,,,,11077,,10638,,431,,8,,No,2,,,,,12160
recycling:paper,yes,recycling:paper=yes,,paper reciclat	=	sí,papel reciclado	=	sí,147348,,138757,0,8481,,110,,No,7,paper reciclat,sí,papel reciclado,sí,19019
recycling:paper_packaging,yes,recycling:paper_packaging=yes,,reciclatge:paper_embalatge	=	sí,reciclaje:papel_embalaje	=	sí,23064,,21656,0,1387,,21,,No,2,reciclatge:paper_embalatge,sí,reciclaje:papel_embalaje,sí,19020
recycling:plastic,yes,recycling:plastic=yes,,reciclatge:plàstic	=	sí,reciclaje:plástico	=	sí,87085,,82354,0,4669,,62,,Yes,6,reciclatge:plàstic,sí,reciclaje:plástico,sí,19021
recycling:plastic_bottles,yes,recycling:plastic_bottles=yes,,reciclatge:ampolles_de_plastico	=	sí,reciclaje:botellas_de_plastico	=	sí,49081,,45810,0,3239,,32,,No,7,reciclatge:ampolles_de_plastico,sí,reciclaje:botellas_de_plastico,sí,19022
recycling:plastic_packaging,yes,recycling:plastic_packaging=yes,,reciclatge:plastic_packaging	=	sí,reciclaje:plastic_packaging	=	sí,46462,,43774,0,2652,,36,,No,6,reciclatge:plastic_packaging,sí,reciclaje:plastic_packaging,sí,19023
recycling:scrap_metal,yes,recycling:scrap_metal=yes,,reciclatge:xatarra_metal	=	sí,reciclaje:chatarra_metal	=	sí,17376,,12632,,4654,,90,,No,5,reciclatge:xatarra_metal,sí,reciclaje:chatarra_metal,sí,19024
recycling:shoes,yes,recycling:shoes=yes,,reciclatge: sabates	=	sí,reciclaje:zapatos	=	sí,31670,,30518,0,1131,,21,,No,7,reciclatge: sabates,sí,reciclaje:zapatos,sí,19025
recycling:waste,yes,recycling:waste=yes,,reciclatge de residus	=	sí,reciclaje de residuos	=	sí,34197,,31786,0,2375,,36,,No,4,reciclatge de residus,sí,reciclaje de residuos,sí,19026
reference_point,yes,,,punt de referència	=	si,punto de referencia	=	si,,,,,,,,,,,punt de referència,si,punto de referencia,si,19039
refitted,yes,,,recondicionat	=	si,reacondicionado	=	si,,,,,,,,,,,recondicionat,si,reacondicionado,si,19040
refrigerated,yes,,,refrigerat	=	si,refrigerado	=	si,,,,,,,,,,,refrigerat,si,refrigerado,si,19041
refugee,yes,,,refugiat	=	si,refugiado	=	si,,,,,,,,,,,refugiat,si,refugiado,si,19042
removed:building,yes,removed:building=yes,,eliminat: edifici	=	sí,eliminado: edificio	=	sí,25091,,98,,24971,,22,,No,,eliminat: edifici,sí,eliminado: edificio,sí,19069
repair,yes,,,reparar	=	si,reparar	=	si,,,,,,,,,,,reparar,si,reparar,si,19080
request_stop,yes,,,sol·licitud de parada	=	si,solicitud de parada	=	si,,,,,,,,,,,sol·licitud de parada,si,solicitud de parada,si,19081
reservation,yes,reservation=yes,,reserva	=	sí,reserva	=	sí,24281,,17615,0,6235,,431,,No,23,reserva,sí,reserva,sí,19083
review_requested,yes,,,revisió sol·licitada	=	si,revisión solicitada	=	si,,,,,,,,,,,revisió sol·licitada,si,revisión solicitada,si,19110
road_marking,yes,,,=,=,,,,,,,,,,,,,,,19134
room,yes,,,habitació	=	si,habitación	=	si,,,,,,,,,,,habitació,si,habitación,si,19241
roundtrip,yes,roundtrip=yes,,viatge anada i tornada	=	sí,viaje ida y vuelta	=	sí,56753,,69,,506,,56178,0,Yes,4,viatge anada i tornada,sí,viaje ida y vuelta,sí,19253
ruins,yes,ruins=yes,,restes	=	sí,restos	=	sí,123820,,17307,0,104972,0,1541,0,Yes,8,restes,sí,restos,sí,19302
ruins:building,yes,ruins:building=yes,,,,11937,,558,,11325,,54,,No,3,,,,,11278
sailing:tours,yes,,,vela:excursions	=	si,vela:excursiones	=	si,,,,,,,,,,,vela:excursions,si,vela:excursiones,si,19309
salt,yes,salt=yes,,sal	=	sí,sal	=	sí,52064,,290,,48711,,3063,0,No,3,sal,sí,sal,sí,19311
sanitary_dump_station,yes,sanitary_dump_station=yes,,,,12582,,2799,,9492,,291,,No,6,,,,,10704
scenic,yes,scenic=yes,,,,11122,,29,,10725,,368,,No,,,,,,12091
school:selective,yes,,,escola: selectiva	=	si,escuela: selectiva	=	si,,,,,,,,,,,escola: selectiva,si,escuela: selectiva,si,19329
seamark:fog_signal,yes,,,marca de mar: senyal de boira	=	si,marca de mar: señal de niebla	=	si,,,,,,,,,,,marca de mar: senyal de boira,si,marca de mar: señal de niebla,si,19492
seamark:radar_reflector,yes,,,marca de mar: reflector de radar	=	si,marca de mar: reflector de radar	=	si,,,,,,,,,,,marca de mar: reflector de radar,si,marca de mar: reflector de radar,si,19615
seasonal,yes,seasonal=yes,,estacional	=	sí,estacional	=	sí,468336,,16717,0,440868,0,10751,0,Yes,5,estacional,sí,estacional,sí,19835
second_hand,yes,second_hand=yes,,segona mà	=	sí,segunda mano	=	sí,19482,,11787,,7584,,111,,Yes,19,segona mà,sí,segunda mano,sí,19852
segregated,yes,segregated=yes,,aïllat	=	sí,aislado	=	sí,299022,,9998,,289006,0,18,,Yes,9,aïllat,sí,aislado,sí,19854
self_service,yes,self_service=yes,,autoservei	=	sí,autoservicio	=	sí,72550,,40846,0,31370,,334,,No,6,autoservei,sí,autoservicio,sí,19855
service:bicycle:pump,yes,service:bicycle:pump=yes,,,,18258,,17547,0,707,,4,,No,17,,,,,7570
service:bicycle:repair,yes,service:bicycle:repair=yes,,servei:bicicleta:reparació	=	sí,servicio:bicicleta:reparación	=	sí,18202,,15497,0,2691,,14,,No,18,servei:bicicleta:reparació,sí,servicio:bicicleta:reparación,sí,19887
service:bicycle:retail,yes,service:bicycle:retail=yes,,,,11914,,9700,,2203,,11,,No,17,,,,,11288
service:bicycle:tools,yes,service:bicycle:tools=yes,,,,10177,,10015,,161,,1,,No,3,,,,,13180
service:vehicle:car_repair,yes,service:vehicle:car_repair=yes,,,,14672,,8516,,6093,,63,,No,4,,,,,9244
service:vehicle:tyres,yes,service:vehicle:tyres=yes,,servei:vehicle:pneumàtics	=	si,servicio:vehiculo:neumaticos	=	si,11061,,7491,,3552,,18,,Yes,4,servei:vehicle:pneumàtics,si,servicio:vehiculo:neumaticos,si,19888
share_taxi,yes,share_taxi=yes,,compartir_taxi	=	sí,compartir_taxi	=	sí,34075,,31927,0,1546,,602,,No,5,compartir_taxi,sí,compartir_taxi,sí,19892
shelter,yes,shelter=yes,,refugi	=	sí,refugio	=	sí,1076154,0,923886,0,147560,0,4708,0,Yes,11,refugi,sí,refugio,sí,19893
shop,yes,shop=yes,,botiga	=	sí,tienda	=	sí,193993,,119588,0,71508,0,2897,0,Yes,9,botiga,sí,tienda,sí,19917
shoulder,yes,shoulder=yes,,espatlla	=	sí,hombro	=	sí,32304,,,,32304,,,,No,6,espatlla,sí,hombro,sí,20217
shoulder:right,yes,shoulder:right=yes,,espatlla: dret	=	sí,hombro: derecho	=	sí,11851,,,,11851,,,,No,4,espatlla: dret,sí,hombro: derecho,sí,20220
shower,yes,shower=yes,,,,15113,,3824,,10848,,441,,No,5,,,,,8979
sidewalk:both,yes,sidewalk:both=yes,,,,17134,,22,,17112,,,,No,4,,,,,7980
sidewalk:left,yes,sidewalk:left=yes,,,,40640,,2,,40638,,,,No,6,,,,,3870
sidewalk:right,yes,sidewalk:right=yes,,,,51001,,15,,50985,,1,,No,6,,,,,3262
signal_station,yes,,,estació de senyals	=	si,estación de señales	=	si,,,,,,,,,,,estació de senyals,si,estación de señales,si,20248
ski,yes,ski=yes,,esquí	=	sí,esquí	=	sí,29693,,8720,,20882,,91,,No,8,esquí,sí,esquí,sí,20283
smoking,yes,smoking=yes,,de fumar	=	sí,de fumar	=	sí,17310,,10916,,6300,,94,,Yes,14,de fumar,sí,de fumar,sí,20286
snowmobile,yes,snowmobile=yes,,motoneu	=	sí,motonieve	=	sí,26835,,3617,,23151,,67,,No,4,motoneu,sí,motonieve,sí,20298
snowplowing,yes,snowplowing=yes,,traient la neu	=	sí,quitando la nieve	=	sí,47940,,7,,47909,,24,,No,,traient la neu,sí,quitando la nieve,sí,20299
source_type_imagery,yes,source_type_imagery=yes,,source_type_imagery	=	sí,source_type_imagery	=	sí,30175,,2214,,27957,,4,,No,,source_type_imagery,sí,source_type_imagery,sí,20427
stairs,yes,stairs=yes,,,,10090,,343,,9266,,481,,No,1,,,,,13287
stilts,yes,stilts=yes,,,,21108,,2,,21103,,3,,No,,,,,,6624
street_vendor,yes,,,venedor ambulant	=	si,vendedor ambulante	=	si,,,,,,,,,,,venedor ambulant,si,vendedor ambulante,si,20980
stroller,yes,stroller=yes,,passejant	=	sí,paseante	=	sí,47884,,9929,,37713,,242,,No,2,passejant,sí,paseante,sí,20981
submarine,yes,,,submarí	=	si,submarino	=	si,,,,,,,,,,,submarí,si,submarino,si,20991
substation,yes,,,subestació	=	si,subestación	=	si,,,,,,,,,,,subestació,si,subestación,si,21008
subway,yes,subway=yes,,subterrani	=	sí,subterraneo	=	sí,69437,,52052,0,15011,,2374,0,No,11,subterrani,sí,subterraneo,sí,21015
summit:cross,yes,,,cimera: creu	=	si,cumbre: cruz	=	si,,,,,,,,,,,cimera: creu,si,cumbre: cruz,si,21016
supervised,yes,supervised=yes,,supervisat	=	sí,supervisado	=	sí,46870,,14045,0,31693,,1132,0,Yes,30,supervisat,sí,supervisado,sí,21018
survey_point:datum_aligned,yes,,,punt d'aixecament: datum alineat	=	si,punto de levantamiento:datum alineado	=	si,,,,,,,,,,,punt d'aixecament: datum alineat,si,punto de levantamiento:datum alineado,si,21100
swimming_pool,yes,,,piscina	=	si,piscina	=	si,,,,,,,,,,,piscina,si,piscina,si,21119
switch,yes,,,canviar	=	si,cambiar	=	si,,,,,,,,,,,canviar,si,cambiar,si,21123
tactile_paving,yes,tactile_paving=yes,,paviment_tactil	=	sí,pavimento_tactil	=	sí,2346544,0,1949954,0,392882,0,3708,0,Yes,13,paviment_tactil,sí,pavimento_tactil,sí,21126
takeaway,yes,takeaway=yes,,treure	=	sí,quitar	=	sí,419336,,298925,0,119793,0,618,,Yes,13,treure,sí,quitar,sí,21129
taxi,yes,taxi=yes,,taxi	=	sí,taxi	=	sí,22017,,497,,21446,,74,,No,5,taxi,sí,taxi,sí,21132
tents,yes,tents=yes,,carpes	=	sí,carpas	=	sí,41700,,21851,0,18837,,1012,0,No,5,carpes,sí,carpas,sí,21158
tickets:public_transport_subscription,yes,,,bitllets: abonament transport públic	=	si,billetes: abono transporte público	=	si,,,,,,,,,,,bitllets: abonament transport públic,si,billetes: abono transporte público,si,21167
tidal,yes,tidal=yes,,de marea	=	sí,de marea	=	sí,75475,,2152,,67165,0,6158,0,Yes,5,de marea,sí,de marea,sí,21169
tiger:reviewed,yes,tiger:reviewed=yes,,tigre: revisat	=	sí,tigre:revisado	=	sí,167457,,118,,167325,0,14,,No,,tigre: revisat,sí,tigre:revisado,sí,21184
toilets,yes,toilets=yes,,banys	=	sí,baños	=	sí,110489,,61588,0,47476,,1425,0,Yes,28,banys,sí,baños,sí,21196
toilets:access,yes,,,lavabos:accés	=,aseos:acceso	=	si,,,,,,,,,,,lavabos:accés,,aseos:acceso,si,21200
toilets:handwashing,yes,toilets:handwashing=yes,,,,16757,,13175,,3568,,14,,No,28,,,,,8136
toilets:wheelchair,yes,toilets:wheelchair=yes,,lavabos: cadira de rodes	=	sí,aseos:silla de ruedas	=	sí,65448,,38221,0,26217,,1010,0,No,27,lavabos: cadira de rodes,sí,aseos:silla de ruedas,sí,21207
toll,yes,toll=yes,,peatge	=	sí,peaje	=	sí,478459,,1527,,476095,0,837,0,Yes,7,peatge,sí,peaje,sí,21208
toll:N3,yes,,,peatge:N3	=	sí,peaje:N3	=	sí,,,,,,,,,,,peatge:N3,sí,peaje:N3,sí,21213
toll:bus,yes,toll:bus=yes,,peatge: autobús	=	sí,peaje: autobús	=	sí,42415,,,,42414,,1,,No,,peatge: autobús,sí,peaje: autobús,sí,21210
toll:designated,yes,,,peatge: designat	=	si,peaje: designado	=	si,,,,,,,,,,,peatge: designat,si,peaje: designado,si,21211
toll:hgv,yes,toll:hgv=yes,,peatge:hgv	=	sí,peaje:hgv	=	sí,89393,,1239,,88023,0,131,,No,2,peatge:hgv,sí,peaje:hgv,sí,21212
tourism,yes,,,turisme	=	si,turismo	=	si,,,,,,,,,,,turisme,si,turismo,si,21248
traffic_calming,yes,traffic_calming=yes,,calmar el trànsit	=	sí,calmar el tráfico	=	sí,12923,,10495,,2428,,,,Yes,3,calmar el trànsit,sí,calmar el tráfico,sí,21320
traffic_sign,yes,traffic_sign=yes,,senyal de trànsit	=	sí,señal de tráfico	=	sí,23084,,22887,0,195,,2,,No,1,senyal de trànsit,sí,señal de tráfico,sí,21330
traffic_signals:countdown,yes,traffic_signals:countdown=yes,,,,13816,,9492,,4324,,,,No,,,,,,9790
traffic_signals:sound,yes,traffic_signals:sound=yes,,senyals_de_trànsit:so	=	sí,señales_de_tráfico:sonido	=	sí,199373,,180312,0,19061,,,,Yes,8,senyals_de_trànsit:so,sí,señales_de_tráfico:sonido,sí,21457
traffic_signals:vibration,yes,traffic_signals:vibration=yes,,senyals_de_tràfic: vibració	=	sí,señales_de_tráfico:vibración	=	sí,100619,,95642,0,4977,,,,No,6,senyals_de_tràfic: vibració,sí,señales_de_tráfico:vibración,sí,21459
trailblazed,yes,trailblazed=yes,,pioner	=	sí,pionero	=	sí,42525,,56,,40855,,1614,0,No,3,pioner,sí,pionero,sí,21466
train,yes,train=yes,,tren	=	sí,tren	=	sí,278259,,180415,0,89245,0,8599,0,Yes,10,tren,sí,tren,sí,21472
tram,yes,tram=yes,,tramvia	=	sí,tranvía	=	sí,99758,,65880,0,31508,,2370,0,Yes,8,tramvia,sí,tranvía,sí,21481
transformer,yes,,,transformador	=	si,transformador	=	si,,,,,,,,,,,transformador,si,transformador,si,21489
trees,yes,,,arbres	=	si,árboles	=	si,,,,,,,,,,,arbres,si,árboles,si,21507
triangulation_point,yes,,,punt_de_triangulació	=	sí,punto_de_triangulación	=	sí,,,,,,,,,,,punt_de_triangulació,sí,punto_de_triangulación,sí,21519
triple_tower,yes,triple_tower=yes,,torre_triple	=	sí,torre_triple	=	sí,18309,,18308,0,1,,,,No,2,torre_triple,sí,torre_triple,sí,21520
trolley_wire,yes,trolley_wire=yes,,trolley_wire	=	sí,trolley_wire	=	sí,96123,,,,96122,0,1,,Yes,3,trolley_wire,sí,trolley_wire,sí,21521
trolleybus,yes,trolleybus=yes,,trolebús	=	sí,trolebús	=	sí,48853,,45714,0,2333,,806,0,No,7,trolebús,sí,trolebús,sí,21522
tunnel,yes,tunnel=yes,,túnel	=	sí,túnel	=	sí,1242642,0,701,,1241148,0,793,0,Yes,23,túnel,sí,túnel,sí,21525
two_sided,yes,two_sided=yes,,dues cares	=	si,dos caras	=	si,12105,,1211,,10878,,16,,Yes,10,dues cares,si,dos caras,si,21576
typhoon:damage,yes,typhoon:damage=yes,,tifó: mal	=	sí,tifón: daño	=	sí,17021,,15,,16910,,96,,No,,tifó: mal,sí,tifón: daño,sí,21644
typhoon:reviewed,yes,typhoon:reviewed=yes,,tifó: revisat	=	sí,tifón:revisado	=	sí,15388,,877,,14510,,1,,No,,tifó: revisat,sí,tifón:revisado,sí,21645
unisex,yes,unisex=yes,,unisexe	=	sí,unisexo	=	sí,84322,,65614,0,18663,,45,,No,2,unisexe,sí,unisexo,sí,21646
unsigned,yes,,,no signat	=	si,no firmado	=	si,,,,,,,,,,,no signat,si,no firmado,si,21647
vehicle,yes,vehicle=yes,,vehicle	=	sí,vehículo	=	sí,54123,,8223,,45827,,73,,Yes,4,vehicle,sí,vehículo,sí,21699
wall,yes,wall=yes,,paret	=	sí,pared	=	sí,58373,,795,,57528,0,50,,No,,paret,sí,pared,sí,21777
was:building,yes,was:building=yes,,era: edifici	=	sí,era: edificio	=	sí,37068,,68,,36957,,43,,No,,era: edifici,sí,era: edificio,sí,21795
water,yes,,,aigua	=	si,agua	=	si,,,,,,,,,,,aigua,si,agua,si,21819
waterway,yes,,,camí aquàtic	=	si,camino acuático	=	si,,,,,,,,,,,camí aquàtic,si,camino acuático,si,21866
wheelchair,yes,wheelchair=yes,,cadira de rodes	=	sí,silla de ruedas	=	sí,2160262,0,1412768,0,712071,0,35423,0,Yes,43,cadira de rodes,sí,silla de ruedas,sí,21903
wholesale,yes,,,majorista	=	sí,mayorista	=	Sí,,,,,,,,,,,majorista,sí,mayorista,Sí,21916
windings:auto,yes,,,bobinats: automàtic	=	si,bobinados: automático	=	si,,,,,,,,,,,bobinats: automàtic,si,bobinados: automático,si,21952
winter_road,yes,,,camí d'hivern	=	si,camino de invierno	=	si,,,,,,,,,,,camí d'hivern,si,camino de invierno,si,21953
winter_service,yes,winter_service=yes,,servei_d'hivern	=	sí,servicio_de_invierno	=	sí,19966,,44,,19913,,9,,No,,servei_d'hivern,sí,servicio_de_invierno,sí,21954
working,yes,working=yes,,laboral	=	sí,laboral	=	sí,31853,,31850,0,3,,,,No,,laboral,sí,laboral,sí,21976
wheelchair,yes,,,cadira de rodes = sí,silla de ruedas = sí ,,,,,,,,,,,cadira de rodes,sí,silla de ruedas,sí,21907
wheelchair,no,,,cadira de rodes = no,silla de ruedas =no,,,,,,,,,,,cadira de rodes,no,silla de ruedas,no,21907
