key,value,definition
source:old_ref:fap,ODOT_http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx_http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx,iturria:erreferentzia_zaharra:fap = ODOT_http://www.dot.state.oh.us/Divisions/Planning/TechServ/prod_services/Pages/RI06.aspx_http://www.dot.state.oh.us/Divisions/ContractAdmin/Contracts/Pages/NHS-FAP.aspx
source:oneway,Esri World Imagery,Iturria: Noranzko bakarra = Esri iturria
source:oneway,Esri_World_Imagery,Iturria: norabide bakarrekoa = Esri_World_Images
source:outline,"maps4bw (LGL, www.lgl-bw.de); Mapbox Satellite","Munduko irudiak: outline=maps4bw (LGL, www.lgl-bw.de); Mapbox iturria"
source:outline,"maps4bw_(LGL,_www.lgl-bw.de);_Mapbox_Satellite","iturria: eskema = maps4bw_(LGL,_www.lgl-bw.de);_Mapbox_Satelitea"
source:population,*,iturria:populazioa = *
source:population,INE,Iturria: Biztanleria = INE
source:population,ine.gob.bo;2016,Iturria: Biztanleria = ine.gob.bo; 2016
source:population,INSEE_2022,iturria: biztanleria = INSEE_2022
source:population,wikipedia,Satelite:populazioa=wikipediatik
source:position,*,iturria:posizioa = *
source:position,Aerial photogrammetry,iturria:#posizioa=iturria
source:position,Aerial_photogrammetry,iturria:posizioa = Aireko fotogrametria_
source:position,"bing (0,0)","Aireko fotogrametria:#posizioa=bing (0,0)"
source:position,bing_HR(0;0),iturria:posizioa = bing_HR(0;0)
source:position,"bing(0,0)","iturria:posizioa = bing(0,0)"
source:position,NPWS_Estate,iturria:posizioa = NPWS baserria
source:postal_code,CNEFE,Iturria: posta_kodea = CNEFE
source:postal_code,La Poste - 12/2014,Iturria: Postal_code = La Poste - 2014/12
source:postal_code,La_Poste_-_12/2014,Iturria: postal_code = La_Poste_-_12/2014
source:postcode,ONS,Iturria: posta kodea = ONS
source:power,Enedis,Iturria: Power = Enedis
source:prow_ref,definitive_statement,iturria: proa_ref = azken_aitorpena
source:ref,#ŻółtaNaklejkaPLK,iturria: erreferentzia = *
source:ref,http://wiki.openstreetmap.org/wiki/Import/Catalogue/Strassen_NRW,iturria: erreferentzia=http://wiki.openstreetmap.org/wiki/import/catalogue/strassen_nrw
source:ref,Ministerial Decision Γ25871/1963 (ΦΕΚ Β 319/23.07.1963),iturria:erref=Γ25871/1963 Ministerioaren Erabakia (ΦΕΚ Β 319/07/1963/23)
source:ref,Ministerial Decision ΔΟΥ/οικ/5776/2015 (ΦΕΚ ΑΑΠ 253/21.12.2015),iturria:ref=Ministerio Erabakia ΔΟΥ/οικ/5776/2015 (ΦΕΚ ΑΑΠ 253/2015-12-21)
source:ref,OS_OpenData_StreetView,Iturria: Erreferentzia = OpenData StreetView Sistema Eragilea
source:ref,rsd_cr,iturria: erreferentzia = rsd_cr
source:ref,Vialidad,Iturria: Erreferentzia = Errepideak
source:ref,www.ssc.sk,Iturria: Erreferentzia = www.ssc.sk
source:ro,"Agenţia Europeană de Mediu, CORINE Land Cover, 2006","source:ro=Agenţia Europeană de Mediu, CORINE Land Cover, 2006"
source:ro,"Agenţia_Europeană_de_Mediu,_CORINE_Land_Cover,_2006","source:ro = Agenţia_Europeană_de_Mediu,_CORINE_Land_Cover,_2006"
source:shape,Modified MS Footprints https://cugir.library.cornell.edu,Iturria:form=LADY Aldatutako oinatzak https://cugir.library.cornell.edu
source:shape,Modified_MS_Footprints_https://cugir.library.cornell.edu,iturria: forma = Aldatutako_MS_Oinatzak_https://cugir.library.cornell.edu
source:street,municipality,iturria: kalea = udalerria
source:streetnumber,municipality,Iturria: Kale zenbakia = Udalerria
source:surface,Bing,iturria: gainazala = Bing
source:surface,MaxarPremium,iturria: gainazala = MaxarPremium
source:tracer,scanaerial,iturria: tracker = scanaerial
source:url,http://cea.vitoria-gasteiz.org,iturria: url = http://cea.vitoria-gasteiz.org
source:user,*,iturria:erabiltzailea = *
source:wfs,http://www.idee.es/IGN-WFS-Geodesia/ogcwebservice,iturria: wfs = http://www.idee.es/IGN-WFS-Geodesia/ogcwebservice
source:wheelchair,STIF_2019-01,Iturria: Gurpil-aulkia = STIF_2019-01
source:width,ARCore,Iturria: zabalera = ARCore
source:width,estimated,iturria:zabalera=estimatua
source:zoomlevel,11,Iturria: zoom maila = *
species,Acacia_implexa,espeziea (latinez) = Acacia_simplexa
species,Acacia_melanoxylon,espeziea (latinez) = Acacia_melanoxylon
species,Acer_campestre,espeziea (latinez) = Acer_campestre
species,Acer_ginnala,espeziea (latinez) = Acer_ginnala
species,Acer_negundo,espeziea (latinez) = Acer_negundo
species,Acer_platanoides,espeziea (latinez) = Acer_platanoides
species,Acer_platanoïdes,espeziea (latinez) = Acer_platanoïdes
species,Acer_pseudoplatanus,espeziea (latinez) = Acer_pseudoplatanus
species,Acer_rubrum,espeziea (latinez) = Acer rubrum
species,Acer_saccharinum,espeziea (latinez) = Acer_saccharinum
species,Acer_saccharum,espeziea (latinez) = Acer_saccharum
species,Aesculus_hippocastanum,espeziea (latinez) = Aesculus_hippocastanum
species,Aesculus_x_carnea,espeziea (latinez) = Aesculus_x_carnea
species,Agave_tequilana_F.A.C.Weber,espeziea (latinez) = Agave_tequilana_F.ACWeber
species,Ailanthus_altissima,espeziea (latinez) = Ailanto_altissima
species,Allocasuarina_verticillata,espeziea (latinez) = Allocasuarina_verticillata
species,Alnus_cordata,espeziea (latinez) = Alnus_cordata
species,Alnus_glutinosa,espeziea (latinez) = Alnus_glutinosa
species,Ananas_comosus_(L.)_Merr.,espeziea (latinez) = Ananas_comosus_(L.)_Merr.
species,Arecaceae,espeziea (latinez) = arecaceae
species,australis,espeziea (latinez) = Australiarra
species,Azardiraecta_indica,espeziea (latinez) = Azardiraecta_indica
species,Betula_alba,espeziea (latinez) = Betula_alba
species,Betula_papyrifera,espeziea (latinez) = Betula papyrifera
species,Betula_pendula,espeziea (latinez) = Betula_pendula
species,Betula_sp,espeziea (latinez) = Betula_sp
species,Betula_verrucosa,espeziea (latinez) = Betula_verrucosa
species,betulus,espezie (latinez) = betulus
species,calleryana,espezie (latinez) = calleryana
species,Callistemon_salignus,espeziea (latinez) = Callistemon_salignus
species,Callistemon_viminalis,espeziea (latinez) = Callistemon_viminalis
species,Camellia_sinensis_(L.),espeziea (latinez) = Camellia_sinensis_(L.)
species,Camellia_sinensis_(L.)_Kuntze,espeziea (latinez) = Camellia_sinensis_(L.)_Kuntze
species,Carica_papaya,espeziea (latinez) = Carica_papaya
species,Carpinus_betulus,espeziea (latinez) = Carpinus_betulus
species,Carpinus_betulus_fastigiata,espeziea (latinez) = Carpinus_betulus_fastigiata
species,Castanea_sativa,espeziea (latinez) = Castanea_sativa
species,Casuarina_cunninghamiana,espeziea (latinez) = Casuarina cunninghamiana
species,Catalpa_bignonioides,espeziea (latinez) = Catalpa_bignonioides
species,Cedrus_atlantica,espeziea (latinez) = Cedrus_atlantica
species,Cedrus_deodara,espeziea (latinez) = cedar_deodara
species,Celtis_australis,espeziea (latinez) = Celtis_australis
species,Celtis_occidentalis,espeziea (latinez) = Celtis_occidentalis
species,Cerasus_×_yedoensis,espeziea (latinez) = Cerasus_×_yedoensis
species,Cercis_siliquastrum,espeziea (latinez) = Cercis_siliquastrum
species,Chamaecyparis_lawsoniana,espeziea (latinez) = Chamaecyparis_lawsoniana
species,Citrus_×_aurantium,espeziea (latinez) = Citrus_×_aurantium
species,Citrus_×sinensis,espeziea (latinez) = Citrus × sinensis
species,Citrus_aurantium,espeziea (latinez) = Citrus_aurantium
species,Cocos_nucifera,espeziea (latinez) = Cocos_nucifera
species,Cocos_nucifera_L.,espeziea (latinez) = Cocos_nucifera_L.
species,colurna,espezie (latinez) = zutabe
species,cordata,espezie (latinez) = cordata
species,Corylus_colurna,espeziea (latinez) = Corylus_zutabea
species,Corymbia_maculata,espeziea (latinez) = Corymbia_maculata
species,Crataegus_monogyna,espeziea (latinez) = Crataegus_monogyna
species,Cryptomeria_japonica,espeziea (latinez) = Cryptomeria_japonica
species,Cupressus_sempervirens,espeziea (latinez) = Cupressus_sempervirens
species,dactylifera,espeziea (latinez) = daktilolifera
species,Elaeis_guineensis,espeziea (latinez) = Elaeis_guineensis
species,Eucalyptus_camaldulensis,espeziea (latinez) = Eucalyptus camaldulensis
species,Eucalyptus_cladocalyx,espeziea (latinez) = Eucalyptus_cladocalyx
species,Eucalyptus_leucoxylon,espeziea (latinez) = Eucalyptus leucoxylon
species,Eucalyptus_sideroxylon,espeziea (latinez) = Eucalyptus sideroxylon
species,Fagus_sylvatica,espeziea (latinez) = Fagus_sylvatica
species,Fraxinus_americana,espeziea (latinez) = Fraxinus_americana
species,Fraxinus_angustifolia,espeziea (latinez) = Fraxinus_angustifolia
species,Fraxinus_excelsior,espeziea (latinez) = Fraxinus_excelsior
species,Fraxinus_excelsior_'Westhofs_Glorie',espeziea (latinez) = Fraxinus_excelsior_'Westhofs_Glorie'
species,Fraxinus_ornus,espeziea (latinez) = Fraxinus_ornus
species,Fraxinus_pennsylvanica,espeziea (latinez) = Fraxinus_pennsylvanica
species,Fraxinus_sp.,espeziea (latinez) = Fraxinus_sp.
species,Fre,espezie (latinez) = libre
species,Fro,espezie (latinez) = -rako
species,Frx,espezie (latinez) = Frx
species,Ginkgo_biloba,espeziea (latinez) = Ginkgo biloba
species,Gleditsia_triacanthos,espeziea (latinez) = Gleditsia_triacanthos
species,hippocastanum,espeziea (latinez) = hippocastanum
species,Ilex_aquifolium,espeziea (latinez) = Ilex_aquifolium
species,japonica,espeziea (latinez) = Japoniako arrosondoa
species,Juglans_regia,espeziea (latinez) = Juglans_regia
species,Koelreuteria_paniculata,espeziea (latinez) = Koelreuteria_paniculata
species,Lagerstroemia_indica,espeziea (latinez) = Lagerstroemia_indica
species,Lagunaria_patersonia,espeziea (latinez) = Lagunaria_patersonia
species,Ligustrum_lucidum,espeziea (latinez) = Ligustrum_lucidum
species,Liquidambar styraciflua,espeziea=Liquidambar styraciflua
species,Liriodendron_tulipifera,espeziea (latinez) = Liriodendron tulipifera
species,Lophostemon_confertus,espeziea (latinez) = Lophostemon_confertus
species,Luma_apiculata,espeziea (latinez) = Luma_apiculata
species,Magnolia_grandiflora,espeziea (latinez) = Magnolia grandiflora
species,Malus_domestica,espeziea (latinez) = Malus_domestica
species,Melaleuca_armillaris,espeziea (latinez) = Melaleuca_armillaris
species,Melaleuca_linariifolia,espeziea (latinez) = Melaleuca_linariifolia
species,Melaleuca_styphelioides,espeziea (latinez) = Melaleuca_styphelioides
species,Melia_azedarach,espeziea (latinez) = Melia_azedarach
species,MORUS_ALBA,espeziea (latinez) = MORUS_ALBA
species,n._sp.,espeziea (latinez) = n._sp.
species,NECUNOSCUTA,espeziea (latinez) = NECUNOSCUTA
species,New_Tree_Pit,espeziea (latinez) = Zuhaitz_Berria_Putzua
species,nigra,espezie (latinez) = beltza
species,occidentalis,espeziea (latinez) = occidentalis
species,Olea_europaea,espeziea (latinez) = Olea_europaea
species,Olea_europea,espeziea (latinez) = Olea_europea
species,P._Americana,espeziea (latinez) = P._Americana
species,palm,espezie (latinez) = palmondo
species,Persea_americana_Mill.,espeziea (latinez) = Persea_americana_Mill.
species,Phoenix_canariensis,espeziea (latinez) = Phoenix_canariensis
species,Phoenix_dactylifera,espeziea (latinez) = Phoenix dactylifera
species,Phoenix_dactylifera_L.,espeziea (latinez) = Phoenix_dactylifera_L.
species,Picea_abies,espeziea (latinez) = Picea abies
species,Picea_glauca,espeziea (latinez) = Picea_glauca
species,Picea_pungens,espeziea (latinez) = Picea pungens
species,Pinus_mugo,espeziea (latinez) = Pinus_mugo
species,Pinus_nigra,espeziea (latinez) = Pinus nigra
species,Pinus_nigra_nigra,espeziea (latinez) = Pinus_nigra_nigra
species,Pinus_nigra_var._Austriaca,espeziea (latinez) = Pinus_nigra_var._Austriaca
species,Pinus_pinea,espeziea (latinez) = Pinus_pinea
species,Pinus_radiata,espeziea (latinez) = Pinus_radiata
species,PINUS_SILVESTRIS,espeziea (latinez) = PINUS_SILVESTRIS
species,Pinus_strobus,espeziea (latinez) = Pinus_strobus
species,Pinus_sylvestris,espeziea (latinez) = Pinus_sylvestris
species,Pla,espezie (latinez) = Pla
species,platanoides,espezie (latinez) = platanoides
species,Platanus_×_hispanica,espeziea (latinez) = Platanus_×_hispanica
species,Platanus_acerifolia,espeziea (latinez) = Platanus_acerifolia
species,Platanus_acerifolia_x,espeziea (latinez) = Platanus_acerifolia_x
species,Platanus_orientalis,espeziea (latinez) = Platanus_orientalis
species,Platanus_x_acerifolia,espeziea (latinez) = Platanus_x_acerifolia
species,PLATANUS_X_ACERIFOLIA_(SIN_P._HYBRIDA),espeziea (latinez) = PLATANUS_X_ACERIFOLIA_(SIN_P._HYBRIDA)
species,Platanus_x_hispanica,espeziea (latinez) = Platanus_x_hispanica
species,platyphyllos,espezie (latinez) = platyphyllos
species,Poa,espeziea (latinez) = Poá
species,Pon,espezie (latinez) = jarri
species,Pon1,espezie (latinez) = jarri1
species,Populus_alba,espeziea (latinez) = Populus_alba
species,"Populus_alba_""Bolleana""","espeziea (latinez) = Populus_alba_""Bolleana"""
species,Populus_nigra,espeziea (latinez) = Populus_nigra
species,Populus_pyramidalis,espeziea (latinez) = Populus_pyramidalis
species,Populus_sp.,espeziea (latinez) = Populus sp.
species,Populus_x_canadensis,espeziea (latinez) = Populus_x_canadensis
species,Pr1,espeziea (latinez) = Pr1
species,Prunus serrulata,espeziea (latinez) = Prunus_serrulata
species,Prunus_avium,espeziea (latinez) = Prunus_avium
species,Prunus_cerasifera,espeziea (latinez) = Prunus_cerasifera
species,PRUNUS_CERASIFERA_'PISSARDII',espeziea (latinez) = PRUNUS_CERASIFERA_'PISSARDII'
species,"Prunus_cerasifera_""Pissardii""","espeziea (latinez) = Prunus_cerasifera_""Pissardii"""
species,Prunus_domestica,espeziea (latinez) = Prunus_domestica
species,Prunus_padus,espeziea (latinez) = Prunus_padus
species,Prunus_serrulata,espeziea (latinez) = Prunus_serrulata
species,Prunus_sp,espeziea (latinez) = Prunus_sp
species,Prunus_sp.,espeziea (latinez) = Prunus_sp.
species,Prunus_virginiana,espeziea (latinez) = Prunus_virginiana
species,pseudoplatanus,espezie (latinez) = pseudo-banana
species,Pseudotsuga_menziesii,espeziea (latinez) = Pseudotsuga_menziesii
species,Pyrus_calleryana,espeziea (latinez) = Pyrus_calleryana
species,Pyrus_calleryana_'Chanticclere,espeziea (latinez) = Pyrus_calleryana_'Chanticlere
species,Pyrus_communis,espeziea (latinez) = Pyrus_communis
species,Quercus ilex,espeziea (latinez) = Quercus ilex
species,Quercus robur,espeziea (latinez) = Quercus robur
species,Quercus rubra,espeziea (latinez) = Quercus rubra
species,Quercus_alba,espeziea (latinez) = Quercus_alba
species,Quercus_bicolor,espeziea (latinez) = Quercus_bicolor
species,Quercus_cerris,espeziea (latinez) = Quercus_cerris
species,Quercus_ilex,espeziea (latinez) = Quercus_ilex
species,Quercus_macrocarpa,espeziea (latinez) = Quercus_macrocarpa
species,Quercus_palustris,espeziea (latinez) = Quercus_palustris
species,Quercus_robur,espeziea (latinez) = Quercus_robur
species,Quercus_rubra,espeziea (latinez) = Quercus_rubra
species,Quercus_suber,espeziea (latinez) = Quercus_suber
species,Qur,espezie (latinez) = Koran
species,RHUS_TYPHINA,espeziea (latinez) = RHUS_TYPHINA
species,ROBINIA_PSEUDACACIA,espeziea (latinez) = ROBINIA_PSEUDACACIA
species,Robinia_pseudoacacia,espeziea (latinez) = Robinia_pseudoacacia
species,"Robinia_pseudoacacia_""Bessoniana""","espeziea (latinez) = Robinia_pseudoacacia_""Bessoniana"""
species,robur,espezie (latinez) = Lapurtu
species,Roystonea_regia,espeziea (latinez) = Roystonea_regia
species,Rp,espeziea (latinez) = Rp
species,Salix_alba,espeziea (latinez) = Salix_alba
species,SALIX_BABYLONICA,espeziea (latinez) = SALIX_BABILONICA
species,Schinus_molle,espeziea (latinez) = Schinus_molle
species,Soj,espeziea (latinez) = Soja
species,Sophora_japonica,espeziea (latinez) = Sophora_japonica
species,Sorbus_aria,espeziea (latinez) = Sorbus_aria
species,Sorbus_aucuparia,espeziea (latinez) = Sorbus_aucuparia
species,Sorbus_domestica,espeziea (latinez) = Sorbus_domestica
species,Sorbus_intermedia,espeziea (latinez) = Sorbus_intermedia
species,sylvatica,espezie (latinez) = sylvatica
species,Syringa_reticulata,espeziea (latinez) = xiringa_erretikulatua
species,Taxus_baccata,espeziea (latinez) = Taxus_baccata
species,Tg1,espeziea (latinez) = Tg1
species,Tgc,espezie (latinez) = Tgc
species,Thuja_occidentalis,espeziea (latinez) = Thuja_occidentalis
species,THUJA_ORIENTALIS,espeziea (latinez) = THUJA_ORIENTALIS
species,Tilia,espezie (latinez) = ezki
species,Tilia cordata,espezie (latinez) = tilia_cordata
species,Tilia platyphyllos,espeziea (latinez) = tilia_platyphyllos
species,Tilia tomentosa,espeziea (latinez) = tilia_tomentosa
species,Tilia x europaea,espeziea (latinez) = tilia_americana
species,Tilia_americana,espeziea (latinez) = Tilia_americana
species,Tilia_cordata,espeziea (latinez) = Tilia_cordata
species,Tilia_euchlora_x,espeziea (latinez) = Tilia_euchlora_x
species,Tilia_Europaea,espeziea (latinez) = Tilia_Europaea
species,"Tilia_europaea_""Pallida""","espeziea (latinez) = Tilia_europaea_""Pallida"""
species,Tilia_platyphyllos,espeziea (latinez) = Tilia_platyphyllos
species,Tilia_sp,espeziea (latinez) = Tilia_sp
species,Tilia_sp.,espeziea (latinez) = Tilia_sp.
species,Tilia_tomentosa,espeziea (latinez) = Tilia_tomentosa
species,TILIA_TOMENTOSA_(SIN._T._ARGENTEA),espeziea (latinez) = TILIA_TOMENTOSA_(SYN._T._ARGENTEA)
species,Tilia_x_euchlora,espeziea (latinez) = Tilia_x_euchlora
species,Tilia_x_europaea,espeziea (latinez) = Tilia_x_europaea
species,Tilia_x_europea,espeziea (latinez) = Tilia_x_europea
species,Tilp,espezie (latinez) = joera
species,tomentosa,espezie (latinez) = iletsu
species,Trachycarpus_fortunei,espeziea (latinez) = Trachycarpus_fortunei
species,Ulmus_americana,espeziea (latinez) = Ulmus_americana
species,Ulmus_carpinifolia,espeziea (latinez) = Ulmus_carpinifolia
species,Ulmus_glabra,espeziea (latinez) = Ulmus_glabra
species,Ulmus_minor,espeziea (latinez) = Ulmus_menor
species,Ulmus_parvifolia,espeziea (latinez) = Ulmus_parvifolia
species,Ulmus_pumila,espeziea (latinez) = Ulmus_pumila
species,Washingtonia_filifera,espeziea (latinez) = Washingtonia filifera
species,Washingtonia_robusta,espeziea (latinez) = Washingtonia robusta
species,x_carnea,espeziea (latinez) = x_carnea
species,x_europaea,espeziea (latinez) = x_europaea
species,x_hispanica,espezie (latinez) = x_hispana
species,Zelkova_serrata,espeziea (latinez) = Zelkova_serrata
species:de,Ahornblättrige Platane,espezie alemanez (of)
species:en,Norway_Maple,espezieak ingelesez (en)
species:es,olivo,espeziea gaztelaniaz (es) = oliba
species:wikidata,Q156907,espezie:wikidata=Q156907
speisebezirk,*,zati elektrikoa (lurrean dagoen tranbiaren katenaria) = *
sport,10pin,kirola = 10 pin
sport,8pin,kirola = 8 pin
sport,9pin,kirola = 9 pin
sport,aerobics,kirola = aerobika
sport,aikido,kirola = aikido
sport,aikido,Kirola = aikido
sport,american_football,kirola = amerikar futbola
sport,american_handball,kirola = amerikar eskubaloia
sport,archery,kirola = arkularitza
sport,association_football,kirola = Futbol Elkartea
sport,athletics,kirola = atletismoa
sport,athletics,Kirola = atletismoa
sport,australian_football,kirola = Australiako_futbola
sport,badminton,kirola = badmintona
sport,balle_pelote,kirola = dantza-pilota
sport,bandy,kirola = pilota hockeya
sport,BASE,kirola = OINARRI
sport,baseball,kirola = beisbola
sport,basketball,kirola = saskibaloia
sport,basketball;soccer,kirola = saskibaloia; futbola
sport,batting_cage,kirola = bateo-kaiola
sport,beachvolleyball,kirola = hondartzako boleibola
sport,biathlon,kirola = biatloia
sport,billards,kirola = billarra
sport,billiards,kirola = billarra
sport,bmx,kirola = bmx
sport,bobsleigh,kirola = bobsleigh
sport,boules,kirola = petanka
sport,bowling,kirola = bolatokia
sport,bowls,kirola = boccia
sport,boxing,kirola = boxeoa
sport,bullfighting,kirola = zezenketa
sport,calisthenics,kirola = kalistenia
sport,canadian_football,kirola = Kanadako futbola
sport,candlepin,kirola = kandelabroa
sport,canoe,kirola = kanoa
sport,canoe_polo,kirola = kanoa-poloa
sport,chess,kirola = xakea
sport,chinlone,kirola = kokotsa
sport,cliff_diving,kirola = amildegiko jauzia
sport,climbing,kirola = eskalada
sport,climbing_adventure,kirola = eskalada_abentura
sport,cockfighting,kirola = oilar-borroka
sport,cricket,kirola = kriketa
sport,cricket_nets,kirola = kriket_sareak
sport,croquet,kirola = kroket jokoa
sport,crossfit,kirola = crossfit
sport,curling,kirola = curling
sport,cycle_ball,kirola = txirrindularitza baloia
sport,cycle_polo,kirola = txirrindularitza poloa
sport,cycling,kirola = txirrindularitza
sport,dancing,kirola = dantza
sport,darts,kirola = dardoak
sport,disc_golf,kirola = golf diskoa
sport,diving,kirola = urpekaritza
sport,dog_agility,kirola = txakurren trebezia
sport,dog_racing,kirola = txakur lasterketa
sport,dragon_boat,kirola = Dragoi-ontzia
sport,equestrian,kirola = zaldiketa
sport,exercise,kirola = ariketa fisikoa
sport,fencing,kirola = Esgrima
sport,field_hockey,kirola = belar hockeya
sport,fitness,kirola = egoera fisikoa
sport,five-a-side,kirola = bost alde bakoitzeko
sport,fives,kirola = bost
sport,floorball,kirola = lurreko pilota
sport,football,kirola = amerikar futbola
sport,footballgolf,kirola = futbola golfa
sport,four_square,kirola = sendoa
sport,free_flying,kirola = hegaldi librea
sport,funnel_ball,kirola = inbutu-bola
sport,futsal,kirola = futbola
sport,gaelic_football,kirola = futbol gaelikoa
sport,gaelic_games,kirola = joko gaelikoak
sport,gaga,kirola = zahartzaroa
sport,golf,kirola = golfa
sport,gymnastics,kirola = gimnasia
sport,handball,kirola = eskubaloia
sport,hapkido,kirola = hapkido
sport,high_rope_course,kirola = soka-ibilbide altua
sport,hockey,kirola = hockeya
sport,horse_racing,kirola = zaldi lasterketa
sport,horseshoes,kirola = zaldi-ferrak
sport,ice_hockey,kirola = izotz hockeya
sport,ice_skating,kirola = izotz patinajea
sport,ice_stock,kirola = izotz salda
sport,judo,kirola = judoa
sport,karate,kirola = karatea
sport,karting,kirola = karting
sport,kickboxing,kirola = kickboxing
sport,kitesurfing,kirola = windsurfa
sport,korfball,kirola = korfbol
sport,krachtbal,kirola = krachtbal
sport,lacrosse,kirola = lacrosse
sport,laser_tag,kirola = laser tag
sport,long_jump,kirola = luzera jauzi
sport,martial_arts,kirola = Arte Martzialak
sport,miniature_golf,kirola = minigolf
sport,model_aerodrome,kirola = aerodromo_eredua
sport,motocross,kirola = motocrossa
sport,motor,kirola = motor kirolak
sport,multi,kirola = anitza
sport,netball,kirola = saskibaloia
sport,nine_mens_morris,kirola = bederatzi gizon morris
sport,obstacle_course,kirola = oztopo-ibilbidea
sport,orienteering,kirola = orientazioa
sport,paddle_tennis,kirola = padela
sport,padel,kirola = padela
sport,paintball,kirola = paintball
sport,parachuting,kirola = paraxutismoa
sport,paragliding,kirola = parapentea
sport,parkour,kirola = parkour
sport,pedal_car_racing,kirola = pedal-autoen lasterketa
sport,pelota,kirola = eusko pilota
sport,pesäpallo,kirola = arazoa
sport,petanque,kirola = petanka
sport,pickeball,kirola = pickball
sport,pickleball,kirola = ozpinetakoa
sport,pilates,kirola = pilates
sport,pole_dance,kirola = barra dantza
sport,polo,kirola = poloa
sport,racquet,kirola = erraketa
sport,rc_car,kirola = RC autoa
sport,roller_hockey,kirola = patin hockeya
sport,roller_skating,kirola = patinajea
sport,rowing,kirola = arraunketa
sport,rugby,kirola = errugbia
sport,rugby_league,kirola = Errugbi Liga
sport,rugby_union,kirola = errugbi batasuna
sport,running,kirola = korrika egitea
sport,safety_training,kirola = segurtasun entrenamendua
sport,sailing,kirola = belaontzia
sport,scuba_diving,kirola = urpekaritza
sport,shooting,kirola = tiroa
sport,shooting_range,kirola = tiro eremua
sport,shooting/Archived_proposal,kirola = filmaketa/artxibatutako proposamena
sport,shot-put,kirola = pisu jaurtiketa
sport,shuffleboard,kirola = shuffleboard
sport,skateboard,kirola = patineta
sport,skating,kirola = Patinajea
sport,ski_jumping,kirola = eski jauzia
sport,skiing,kirola = eskiatzea
sport,snooker,kirola = billarra
sport,soccer,kirola = futbola
sport,soccer;basketball,"kirola = futbola, saskibaloia"
sport,softball,kirola = softbola
sport,speedway,kirola = lasterketa-pista
sport,squash,kirola = kalabaza
sport,sumo,kirola = sumoa
sport,surfing,kirola = surfa
sport,swimming,kirola = igeriketa
sport,table_soccer,kirola = mahai-futbola
sport,table_tennis,kirola = mahai-tenisa
sport,taekwondo,kirola = taekwondoa
sport,team_handball,kirola = eskubaloi_taldea
sport,tennis,kirola = tenisa
sport,tetherball,kirola = tetherball
sport,toboggan,kirola = irristatzea
sport,touch_football,kirola = futbolean jolastea
sport,trampoline,kirola = tranpolina
sport,trugo,kirola = trugo
sport,ultimate,kirola = azkena
sport,volleyball,kirola = boleibola
sport,wakeboarding,kirola = wakeboarda
sport,water_polo,kirola = waterpoloa
sport,water_ski,kirola = ur-eskia
sport,water_sports,kirola = Ur-kirolak
sport,weightlifting,kirola = pisu-jasotzea
sport,windsurfing,kirola = windsurfa
sport,wrestling,kirola = borroka
sport,yoga,kirola = yoga
sport,zurkhaneh_sport,kirola = kirol zurkhaneh
spring:type,hot,iturburu mota = ur beroa
ssr:type,bruk,ssr: mota = Bruk
standing,low,zutik = baxua
standing,very_low,zutik = oso baxua
stars,4,izarrak (ostatu edo hotel baten kategoria ofiziala) = *
start_date,1800,hasiera data = *
start_date,2023,hasiera data = *
start_date,1976..1991,hasiera data = *
state,alternate,egoera=alternatiba
state,proposed,estatu = proposatua
station,funicular,geltokia = funikularra
station,light_rail,geltokia = Tren arina
station,monorail,geltokia = monorraila
station,subway,geltokia = lurpekoa
statue,animal,estatua = animalia
statue,equestrian,estatua = zaldizko
statue,virgin,estatua = birjina
status,abandoned,egoera = abandonatuta
step_count,1,urrats_kontagailua = *
STIF:zone,5,STIF:zona = *
stile,stepover,Hesi bat igotzeko eskailera = pausoz pauso
stone_type,khachkar,harri mota = khachkar
stop,all,gelditu = denak
stop,minor,geldialdi = txikia
stream,intermittent,korrontea = tarteka
stream,perennial,egungo = iraunkorra
street_cabinet,postal_service,kaleko bulegoa = Posta zerbitzua
street_cabinet,power,kabinete_kalea = energia
street_cabinet,telecom,bulego_kalea = telekomunikazioak
structure,lattice,egitura = sareta
structure,solid,egitura = solidoa
structure,tubular,egitura = hodi-egitura
structure_gauge,GC,egitura_kalibrea = CG
studio,audio,estudioa = audioa
studio,radio,ikasketa = irratia
studio,television,ikasketa = telebista
studio,video,azterketa = bideoa
sub_sea,reef,itsaspeko = arrezife
subject,United States,gaia=Ameriketako Estatu Batuak
subject:wikidata,Q30,gaia:wikidata=Q30
substance,CNG,substantzia = GNC
substance,fuel,substantzia = erregai
substance,gas,substantzia = gasa
substance,hot_water,substantzia = ur beroa
substance,LNG,substantzia = GNL
substance,oil,substantzia = olioa
substance,rainwater,substantzia = euri-ura
substance,sewage,substantzia = hondakin-hondakin
substance,wastewater,substantzia = hondakin-hondakin
substance,water,substantzia = ura
substance,waterwaste,substantzia = hondakin-hondakin
substation,compensation,azpiestazioa = konpentsazioa
substation,compression,azpiestazioa = konpresioa
substation,converter,azpiestazio = bihurgailu
substation,distribution,azpiestazioa = banaketa
substation,generation,azpiestazioa = sorkuntza
substation,industrial,azpiestazio = industriala
