key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
source_type_imagery,yes,source_type_imagery=yes,,,,30175,0.0,2214,0.0,27957,0.0,4,0.0,No,0,,,,,4946
source_type_imagery,yes,,,source_type_imagery	=	sí,source_type_imagery	=	sí,,,,,,,,,,,source_type_imagery,sí,source_type_imagery,sí,20427
source:addr,*,,,font: direcció	=	*,fuente: dirección	=	*,,,,,,,,,,,font: direcció,*,fuente: dirección,*,20428
source:addr,Chapel Hill Open Data,source:addr=Chapel Hill Open Data,,,,59695,0.0,51373,0.0002,8310,0.0,12,0.0,No,0,,,,,2915
source:addr,Chatham County GIS,source:addr=Chatham County GIS,,,,39654,0.0,37136,0.0001,2515,0.0,3,0.0,No,0,,,,,3951
source:addr,cuzk:ruian,source:addr=cuzk:ruian,,,,564153,0.0,561108,0.0021,3027,0.0,18,0.0,Yes,0,,,,,516
source:addr,cuzk:ruian,,,font: direcció	=	cuzk:ruian,fuente: dirección	=	cuzk:ruian,,,,,,,,,,,font: direcció,cuzk:ruian,fuente: dirección,cuzk:ruian,20429
source:addr,DGU,source:addr=DGU,,,,64353,0.0,44600,0.0002,19749,0.0,4,0.0,No,0,,,,,2765
source:addr,Durham Open Data,source:addr=Durham Open Data,,,,120899,0.0,98929,0.0004,21952,0.0,18,0.0,No,0,,,,,1706
source:addr,e-mapa.net,source:addr=e-mapa.net,,,,17983,0.0,14695,0.0001,3287,0.0,1,0.0,No,0,,,,,7665
source:addr,e.czestochowa.pl,source:addr=e.czestochowa.pl,,,,19674,0.0,17291,0.0001,2379,0.0,4,0.0,No,0,,,,,7065
source:addr,EMUiA,source:addr=EMUiA,,,,28010,0.0,12958,0.0,15047,0.0,5,0.0,No,0,,,,,5220
source:addr,EMUiA (emuia.geoportal.gov.pl),source:addr=EMUiA (emuia.geoportal.gov.pl),,,,276044,0.0,125281,0.0005,150527,0.0001,236,0.0,No,0,,,,,885
source:addr,"EMUiA (emuia.gugik,gov.pl)","source:addr=EMUiA (emuia.gugik,gov.pl)",,,,15536,0.0,6359,0.0,9171,0.0,6,0.0,No,0,,,,,8742
source:addr,EMUiA (emuia.gugik.gov.pl),source:addr=EMUiA (emuia.gugik.gov.pl),,,,443729,0.0,148826,0.0005,294714,0.0003,189,0.0,No,0,,,,,597
source:addr,EMUiA (geoportal.gov.pl),source:addr=EMUiA (geoportal.gov.pl),,,,15580,0.0,7543,0.0,8037,0.0,0,0.0,No,0,,,,,8718
source:addr,EMUiA (kornik.e-mapa.net),source:addr=EMUiA (kornik.e-mapa.net),,,,13476,0.0,9282,0.0,4194,0.0,0,0.0,No,0,,,,,10010
source:addr,emuia.gugik.gov.pl,source:addr=emuia.gugik.gov.pl,,,,1225575,0.0001,467747,0.0017,757663,0.0007,165,0.0,No,0,,,,,290
source:addr,emuia1.gugik.gov.pl,source:addr=emuia1.gugik.gov.pl,,,,58425,0.0,20979,0.0001,37444,0.0,2,0.0,No,0,,,,,2961
source:addr,FHRS Open Data,source:addr=FHRS Open Data,,,,44407,0.0,22367,0.0001,21838,0.0,202,0.0,No,0,,,,,3637
source:addr,Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern,source:addr=Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern,,,,25255,0.0,528,0.0,24721,0.0,6,0.0,No,0,,,,,5690
source:addr,grodziskmazowiecki.e-mapa.net,source:addr=grodziskmazowiecki.e-mapa.net,,,,12960,0.0,6719,0.0,6239,0.0,2,0.0,No,0,,,,,10410
source:addr,gugik.gov.pl,source:addr=gugik.gov.pl,,,,1218869,0.0001,639920,0.0023,578439,0.0005,510,0.0,No,0,,,,,295
source:addr,GURS,source:addr=GURS,,,,106653,0.0,8214,0.0,98401,0.0001,38,0.0,Yes,1,,,,,1876
source:addr,GURS,,,font: direcció	=	GURS,fuente: dirección	=	GURS,,,,,,,,,,,font: direcció,GURS,fuente: dirección,GURS,20430
source:addr,https://gis.sccmo.opendata.arcgis.com/ (2018),source:addr=https://gis.sccmo.opendata.arcgis.com/ (2018),,,,58320,0.0,53732,0.0002,4587,0.0,1,0.0,No,0,,,,,2966
source:addr,https://www.elliscad.com/gis-data/ (2024),source:addr=https://www.elliscad.com/gis-data/ (2024),,,,80975,0.0,74554,0.0003,6419,0.0,2,0.0,No,0,,,,,2320
source:addr,interpolation,source:addr=interpolation,,,,15173,0.0,1132,0.0,14039,0.0,2,0.0,No,0,,,,,8948
source:addr,Kendall County,source:addr=Kendall County,,,,22585,0.0,22525,0.0001,60,0.0,0,0.0,No,0,,,,,6264
source:addr,"LGL, www.lgl-bw.de","source:addr=LGL, www.lgl-bw.de",,,,34345,0.0,14285,0.0001,20056,0.0,4,0.0,No,0,,,,,4450
source:addr,Maa- ja Ruumiamet 2025,source:addr=Maa- ja Ruumiamet 2025,,,,683731,0.0001,0,0.0,683724,0.0006,7,0.0,No,0,,,,,442
source:addr,Maa-amet 2012,source:addr=Maa-amet 2012,,,,13091,0.0,163,0.0,12893,0.0,35,0.0,No,0,,,,,10311
source:addr,Maa-amet 2013,source:addr=Maa-amet 2013,,,,16646,0.0,231,0.0,16396,0.0,19,0.0,No,0,,,,,8183
source:addr,Maa-amet 2019,source:addr=Maa-amet 2019,,,,61079,0.0,15,0.0,61030,0.0001,34,0.0,No,0,,,,,2866
source:addr,mapa.um.warszawa.pl,source:addr=mapa.um.warszawa.pl,,,,17342,0.0,1850,0.0,15294,0.0,198,0.0,No,0,,,,,7917
source:addr,"Maps4BW, LGL, www.lgl-bw.de","source:addr=Maps4BW, LGL, www.lgl-bw.de",,,,14152,0.0,123,0.0,14019,0.0,10,0.0,No,0,,,,,9539
source:addr,mbialapodlaska.e-mapa.net,source:addr=mbialapodlaska.e-mapa.net,,,,12216,0.0,4578,0.0,7637,0.0,1,0.0,No,0,,,,,10997
source:addr,mdabrowagornicza.e-mapa.net,source:addr=mdabrowagornicza.e-mapa.net,,,,11141,0.0,512,0.0,10624,0.0,5,0.0,No,0,,,,,12070
source:addr,minvskaddress 2020-12,source:addr=minvskaddress 2020-12,,,,11446,0.0,141,0.0,11303,0.0,2,0.0,No,0,,,,,11747
source:addr,minvskaddress 2021-02,source:addr=minvskaddress 2021-02,,,,18860,0.0,402,0.0,18455,0.0,3,0.0,No,0,,,,,7358
source:addr,minvskaddress 2021-03,source:addr=minvskaddress 2021-03,,,,18733,0.0,681,0.0,18049,0.0,3,0.0,No,0,,,,,7397
source:addr,minvskaddress 2021-04,source:addr=minvskaddress 2021-04,,,,16357,0.0,316,0.0,16037,0.0,4,0.0,No,0,,,,,8320
source:addr,minvskaddress 2021-07,source:addr=minvskaddress 2021-07,,,,15534,0.0,217,0.0,15315,0.0,2,0.0,No,0,,,,,8744
source:addr,minvskaddress 2021-08,source:addr=minvskaddress 2021-08,,,,13970,0.0,308,0.0,13658,0.0,4,0.0,No,0,,,,,9679
source:addr,minvskaddress 2021-09,source:addr=minvskaddress 2021-09,,,,16832,0.0,258,0.0,16572,0.0,2,0.0,No,0,,,,,8096
source:addr,minvskaddress 2021-10,source:addr=minvskaddress 2021-10,,,,20397,0.0,123,0.0,20271,0.0,3,0.0,No,0,,,,,6830
source:addr,minvskaddress 2021-12,source:addr=minvskaddress 2021-12,,,,11474,0.0,270,0.0,11200,0.0,4,0.0,No,0,,,,,11722
source:addr,minvskaddress 2022-01,source:addr=minvskaddress 2022-01,,,,21120,0.0,890,0.0,20223,0.0,7,0.0,No,0,,,,,6620
source:addr,minvskaddress 2022-02,source:addr=minvskaddress 2022-02,,,,17581,0.0,718,0.0,16857,0.0,6,0.0,No,0,,,,,7826
source:addr,minvskaddress 2022-03,source:addr=minvskaddress 2022-03,,,,13376,0.0,113,0.0,13259,0.0,4,0.0,No,0,,,,,10090
source:addr,minvskaddress 2022-04,source:addr=minvskaddress 2022-04,,,,22330,0.0,559,0.0,21765,0.0,6,0.0,No,0,,,,,6320
source:addr,minvskaddress 2022-06,source:addr=minvskaddress 2022-06,,,,14453,0.0,163,0.0,14289,0.0,1,0.0,No,0,,,,,9380
source:addr,minvskaddress 2022-07,source:addr=minvskaddress 2022-07,,,,30438,0.0,838,0.0,29591,0.0,9,0.0,No,0,,,,,4906
source:addr,minvskaddress 2022-08,source:addr=minvskaddress 2022-08,,,,20774,0.0,867,0.0,19900,0.0,7,0.0,No,0,,,,,6713
source:addr,minvskaddress 2022-09,source:addr=minvskaddress 2022-09,,,,35867,0.0,1265,0.0,34596,0.0,6,0.0,No,0,,,,,4285
source:addr,minvskaddress 2022-10,source:addr=minvskaddress 2022-10,,,,30096,0.0,1028,0.0,29054,0.0,14,0.0,No,0,,,,,4959
source:addr,minvskaddress 2022-11,source:addr=minvskaddress 2022-11,,,,33267,0.0,961,0.0,32284,0.0,22,0.0,No,0,,,,,4548
source:addr,minvskaddress 2022-12,source:addr=minvskaddress 2022-12,,,,51337,0.0,1453,0.0,49873,0.0,11,0.0,No,0,,,,,3246
source:addr,minvskaddress 2023-01,source:addr=minvskaddress 2023-01,,,,39748,0.0,1855,0.0,37874,0.0,19,0.0,No,0,,,,,3937
source:addr,minvskaddress 2023-02,source:addr=minvskaddress 2023-02,,,,45494,0.0,1338,0.0,44143,0.0,13,0.0,No,0,,,,,3572
source:addr,minvskaddress 2023-03,source:addr=minvskaddress 2023-03,,,,46101,0.0,718,0.0,45379,0.0,4,0.0,No,0,,,,,3533
source:addr,minvskaddress 2023-04,source:addr=minvskaddress 2023-04,,,,59116,0.0,3576,0.0,55533,0.0,7,0.0,No,0,,,,,2936
source:addr,minvskaddress 2023-05,source:addr=minvskaddress 2023-05,,,,44546,0.0,1734,0.0,42805,0.0,7,0.0,No,0,,,,,3625
source:addr,minvskaddress 2023-06,source:addr=minvskaddress 2023-06,,,,26494,0.0,921,0.0,25563,0.0,10,0.0,No,0,,,,,5472
source:addr,minvskaddress 2023-07,source:addr=minvskaddress 2023-07,,,,21862,0.0,725,0.0,21124,0.0,13,0.0,No,0,,,,,6428
source:addr,minvskaddress 2023-08,source:addr=minvskaddress 2023-08,,,,44877,0.0,2089,0.0,42787,0.0,1,0.0,No,0,,,,,3600
source:addr,minvskaddress 2023-09,source:addr=minvskaddress 2023-09,,,,20747,0.0,1394,0.0,19335,0.0,18,0.0,No,0,,,,,6720
source:addr,minvskaddress 2023-10,source:addr=minvskaddress 2023-10,,,,22922,0.0,1038,0.0,21881,0.0,3,0.0,No,0,,,,,6181
source:addr,minvskaddress 2023-11,source:addr=minvskaddress 2023-11,,,,38659,0.0,820,0.0,37828,0.0,11,0.0,No,0,,,,,4035
source:addr,minvskaddress 2023-12,source:addr=minvskaddress 2023-12,,,,61850,0.0,1886,0.0,59955,0.0001,9,0.0,No,0,,,,,2837
source:addr,minvskaddress 2024-01,source:addr=minvskaddress 2024-01,,,,63721,0.0,5733,0.0,57974,0.0001,14,0.0,No,0,,,,,2781
source:addr,minvskaddress 2024-02,source:addr=minvskaddress 2024-02,,,,135788,0.0,8402,0.0,127216,0.0001,170,0.0,No,0,,,,,1566
source:addr,minvskaddress 2024-05,source:addr=minvskaddress 2024-05,,,,27530,0.0,1265,0.0,26231,0.0,34,0.0,No,0,,,,,5291
source:addr,minvskaddress 2024-08,source:addr=minvskaddress 2024-08,,,,16092,0.0,651,0.0,15431,0.0,10,0.0,No,0,,,,,8469
source:addr,minvskaddress 2024-09,source:addr=minvskaddress 2024-09,,,,13081,0.0,318,0.0,12759,0.0,4,0.0,No,0,,,,,10318
source:addr,minvskaddress 2024-11,source:addr=minvskaddress 2024-11,,,,10787,0.0,209,0.0,10574,0.0,4,0.0,No,0,,,,,12475
source:addr,minvskaddress 2025-01,source:addr=minvskaddress 2025-01,,,,134744,0.0,2841,0.0,131848,0.0001,55,0.0,No,0,,,,,1578
source:addr,mostrowwielkopolski.e-mapa.net,source:addr=mostrowwielkopolski.e-mapa.net,,,,10699,0.0,1139,0.0,9556,0.0,4,0.0,No,0,,,,,12579
source:addr,Rennes Métropole,source:addr=Rennes Métropole,,,,83791,0.0,79069,0.0003,4713,0.0,9,0.0,No,0,,,,,2244
source:addr,rosreestr.ru,source:addr=rosreestr.ru,,,,16203,0.0,733,0.0,15423,0.0,47,0.0,No,0,,,,,8404
source:addr,St. Louis County GIS Service Center (https://data.stlouisco.com/pages/open-data 2019-08),source:addr=St. Louis County GIS Service Center (https://data.stlouisco.com/pages/open-data 2019-08),,,,184645,0.0,180406,0.0007,4233,0.0,6,0.0,No,0,,,,,1223
source:addr,Staðfangaskrá,source:addr=Staðfangaskrá,,,,54799,0.0,11674,0.0,43094,0.0,31,0.0,No,0,,,,,3087
source:addr,StatCan Open Data,source:addr=StatCan Open Data,,,,30560,0.0,3981,0.0,26537,0.0,42,0.0,No,0,,,,,4879
source:addr,survey,source:addr=survey,,,,56888,0.0,4431,0.0,52346,0.0,111,0.0,No,0,,,,,3009
source:addr,Urząd Miasta Gdańsk,source:addr=Urząd Miasta Gdańsk,,,,33250,0.0,2893,0.0,30310,0.0,47,0.0,No,0,,,,,4551
source:addr,wieliczka.e-mapa.net,source:addr=wieliczka.e-mapa.net,,,,15669,0.0,1358,0.0,14311,0.0,0,0.0,No,0,,,,,8676
source:addr,WroclawGIS,source:addr=WroclawGIS,,,,38988,0.0,31090,0.0001,7897,0.0,1,0.0,No,0,,,,,4004
source:addr,"www.sii.cl, Cartografía Digital SII Mapas","source:addr=www.sii.cl, Cartografía Digital SII Mapas",,,,227485,0.0,227071,0.0008,414,0.0,0,0.0,No,0,,,,,1016
source:addr,ЕГРН,source:addr=ЕГРН,,,,1512222,0.0001,9655,0.0,1501804,0.0013,763,0.0001,Yes,0,,,,,234
source:addr,ЕГРН,,,font: direcció	=	,fuente: dirección	=	ЕГРН,,,,,,,,,,,font: direcció,,fuente: dirección,ЕГРН,20431
source:addr:date,1995-01-01,source:addr:date=1995-01-01,,,,16794,0.0,1782,0.0,15005,0.0,7,0.0,No,0,,,,,8119
source:addr:date,1995-01-01,,,voltatge: primari	=	*,fuente:dirección:fecha	=	*,,,,,,,,,,,voltatge: primari,*,fuente:dirección:fecha,*,20433
source:addr:date,2021-01-01,source:addr:date=2021-01-01,,,,62696,0.0,44486,0.0002,18206,0.0,4,0.0,No,0,,,,,2813
source:addr:date,2021-01-01,,,font:direcció:versió	=	*,fuente:dirección:fecha	=	*,,,,,,,,,,,font:direcció:versió,*,fuente:dirección:fecha,*,20432
source:addr:housenumber,interpolation,source:addr:housenumber=interpolation,,,,13009,0.0,658,0.0,12351,0.0,0,0.0,No,0,,,,,10374
source:addr:housenumber,survey,source:addr:housenumber=survey,,,,41994,0.0,36748,0.0001,5235,0.0,11,0.0,No,0,,,,,3764
source:addr:postcode,code-point_open,source:addr:postcode=code-point_open,,,,51895,0.0,4068,0.0,47788,0.0,39,0.0,No,0,,,,,3210
source:addr:postcode,code-point_open,,,font:direcció:codi postal	=	codi-punt_obert,fuente:dirección:código postal	=	código-punto_abierto,,,,,,,,,,,font:direcció:codi postal,codi-punt_obert,fuente:dirección:código postal,código-punto_abierto,20434
source:addr:postcode,OS Open Data Codepoint,source:addr:postcode=OS Open Data Codepoint,,,,18897,0.0,415,0.0,18481,0.0,1,0.0,No,0,,,,,7339
source:addr:postcode,OS Opendata Codepoint,source:addr:postcode=OS Opendata Codepoint,,,,32121,0.0,584,0.0,31511,0.0,26,0.0,No,0,,,,,4676
source:addr:postcode,OS␣Open␣Data␣Codepoint,,,font:direcció:codi postal	=	OS␣Open␣Data␣Codepoint,fuente:dirección:código postal	=	OS␣Open␣Data␣Codepoint,,,,,,,,,,,font:direcció:codi postal,OS␣Open␣Data␣Codepoint,fuente:dirección:código postal,OS␣Open␣Data␣Codepoint,20436
source:addr:postcode,OS␣Opendata␣Codepoint,,,font:direcció:codi postal	=	OS␣Opendata␣Codepoint,fuente:dirección:código postal	=	OS␣Opendata␣Codepoint,,,,,,,,,,,font:direcció:codi postal,OS␣Opendata␣Codepoint,fuente:dirección:código postal,OS␣Opendata␣Codepoint,20435
source:addr:street,survey,source:addr:street=survey,,,,35022,0.0,32490,0.0001,2521,0.0,11,0.0,No,0,,,,,4383
source:addr:version,2016-04-01,source:addr:version=2016-04-01,,,,82286,0.0,77530,0.0003,4747,0.0,9,0.0,No,0,,,,,2289
source:addr:version,2016-04-01,,,mml:classe	=	*,fuente:dirección:versión	=	*,,,,,,,,,,,mml:classe,*,fuente:dirección:versión,*,20437
source:address,Helsingborgs kommun,source:address=Helsingborgs kommun,,,,32434,0.0,6561,0.0,25841,0.0,32,0.0,No,0,,,,,4641
source:address,Helsingborgs␣kommun,,,Adreça de la font	=	Helsingborgs␣kommun,Dirección de la fuente	=	Helsingborgs␣kommun,,,,,,,,,,,Adreça de la font,Helsingborgs␣kommun,Dirección de la fuente,Helsingborgs␣kommun,20438
source:area,Bing,source:area=Bing,,,,15499,0.0,40,0.0,15431,0.0,28,0.0,No,0,,,,,8761
source:area,Bing,,,font:àrea	=	Bing,fuente:área	=	Bing,,,,,,,,,,,font:àrea,Bing,fuente:área,Bing,20439
source:building,aerial imagery; Ortofotomozaika SR,source:building=aerial imagery; Ortofotomozaika SR,,,,12188,0.0,0,0.0,12188,0.0,0,0.0,No,0,,,,,11017
source:building,BDOT,source:building=BDOT,,,,859749,0.0001,0,0.0,859676,0.0008,73,0.0,No,0,,,,,383
source:building,Bing,source:building=Bing,,,,48087,0.0,8,0.0,48045,0.0,34,0.0,No,0,,,,,3417
source:building,bing,source:building=bing,,,,40994,0.0,46,0.0,40911,0.0,37,0.0,No,0,,,,,3839
source:building,Bing,,,font:edifici	=	Bing,fuente:edificio	=	Bing,,,,,,,,,,,font:edifici,Bing,fuente:edificio,Bing,20442
source:building,EGiB,source:building=EGiB,,,,132346,0.0,1,0.0,132325,0.0001,20,0.0,No,0,,,,,1599
source:building,OpenData Kreis Gütersloh - NAS,source:building=OpenData Kreis Gütersloh - NAS,,,,116983,0.0,2,0.0,116981,0.0001,0,0.0,No,0,,,,,1757
source:building,OpenData Land Nordrhein-Westfalen - Hausumringe,source:building=OpenData Land Nordrhein-Westfalen - Hausumringe,,,,59881,0.0,1,0.0,59877,0.0001,3,0.0,No,0,,,,,2913
source:building,OS_OpenData_StreetView,source:building=OS_OpenData_StreetView,,,,88473,0.0,9,0.0,88377,0.0001,87,0.0,No,0,,,,,2159
source:building,OS_OpenData_StreetView,,,font:edifici	=	OS_OpenData_StreetView,fuente:edificio	=	OS_OpenData_StreetView,,,,,,,,,,,font:edifici,OS_OpenData_StreetView,fuente:edificio,OS_OpenData_StreetView,20440
source:building,WroclawGIS,source:building=WroclawGIS,,,,52535,0.0,2,0.0,52529,0.0,4,0.0,No,0,,,,,3185
source:building,WroclawGIS,,,font:edifici	=	WroclawGIS,fuente:edificio	=	BreslaviaGIS,,,,,,,,,,,font:edifici,WroclawGIS,fuente:edificio,BreslaviaGIS,20441
source:conscriptionnumber,kapor2,source:conscriptionnumber=kapor2,,,,217833,0.0,851,0.0,216920,0.0002,62,0.0,No,0,,,,,1058
source:conscriptionnumber,kapor2,,,font: número de conscripció	=	kapor2,fuente: número de conscripción	=	kapor2,,,,,,,,,,,font: número de conscripció,kapor2,fuente: número de conscripción,kapor2,20443
source:construction_date,GURS,source:construction_date=GURS,,,,95079,0.0,5,0.0,95058,0.0001,16,0.0,No,0,,,,,2042
source:damage,survey,source:damage=survey,,,,10690,0.0,221,0.0,10464,0.0,5,0.0,No,0,,,,,12596
source:damage,survey,,,font: mal	=	enquesta,fuente: daño	=	encuesta,,,,,,,,,,,font: mal,enquesta,fuente: daño,encuesta,20444
source:damage:Chido,CNES / Airbus,source:damage:Chido=CNES / Airbus,,,,24171,0.0,28,0.0,24140,0.0,3,0.0,No,1,,,,,5908
source:data,cugir.library.cornell.edu & gis.ny.gov/gisdata,source:data=cugir.library.cornell.edu & gis.ny.gov/gisdata,,,,19465,0.0,1,0.0,19460,0.0,4,0.0,No,0,,,,,7130
source:data,cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,,,dades font	=	cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,datos fuente	=	cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,,,,,,,,,,,dades font,cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,datos fuente,cugir.library.cornell.edu␣&␣gis.ny.gov/gisdata,20446
source:data,https://gis.ny.gov/gisdata,source:data=https://gis.ny.gov/gisdata,,,,201528,0.0,20,0.0,201489,0.0002,19,0.0,No,0,,,,,1137
source:data,https://gis.ny.gov/gisdata,,,dades font	=	https://gis.ny.gov/gisdata,datos fuente	=	https://gis.ny.gov/gisdata,,,,,,,,,,,dades font,https://gis.ny.gov/gisdata,datos fuente,https://gis.ny.gov/gisdata,20445
source:date,2007,source:date=2007,,,,23073,0.0,9166,0.0,13858,0.0,49,0.0,No,1,,,,,6147
source:date,2008,source:date=2008,,,,39900,0.0,14453,0.0001,25345,0.0,102,0.0,No,1,,,,,3920
source:date,2009,source:date=2009,,,,65252,0.0,7650,0.0,56973,0.0001,629,0.0,No,1,,,,,2738
source:date,2010,source:date=2010,,,,26789,0.0,2616,0.0,24115,0.0,58,0.0,No,0,,,,,5424
source:date,2011,source:date=2011,,,,29860,0.0,4790,0.0,25055,0.0,15,0.0,No,0,,,,,4987
source:date,2012,source:date=2012,,,,67659,0.0,9003,0.0,55807,0.0,2849,0.0002,No,0,,,,,2661
source:date,2013,source:date=2013,,,,51322,0.0,3104,0.0,44610,0.0,3608,0.0003,No,0,,,,,3250
source:date,2014,source:date=2014,,,,51473,0.0,9793,0.0,39472,0.0,2208,0.0002,No,0,,,,,3240
source:date,2015,source:date=2015,,,,16184,0.0,7795,0.0,8330,0.0,59,0.0,No,0,,,,,8411
source:date,2016,source:date=2016,,,,14768,0.0,4538,0.0,10103,0.0,127,0.0,No,0,,,,,9195
source:date,2017,source:date=2017,,,,58808,0.0,25522,0.0001,31740,0.0,1546,0.0001,No,0,,,,,2951
source:date,2018,source:date=2018,,,,103986,0.0,57798,0.0002,45154,0.0,1034,0.0001,No,0,,,,,1912
source:date,2019,source:date=2019,,,,103073,0.0,38941,0.0001,62487,0.0001,1645,0.0001,No,0,,,,,1921
source:date,2020,source:date=2020,,,,91548,0.0,65983,0.0002,25077,0.0,488,0.0,No,0,,,,,2100
source:date,2021,source:date=2021,,,,131857,0.0,109670,0.0004,21517,0.0,670,0.0,No,0,,,,,1603
source:date,2022,source:date=2022,,,,132739,0.0,91204,0.0003,41422,0.0,113,0.0,No,0,,,,,1595
source:date,2023,source:date=2023,,,,41978,0.0,32546,0.0001,9408,0.0,24,0.0,No,0,,,,,3766
source:date,2024,source:date=2024,,,,112650,0.0,78600,0.0003,33792,0.0,258,0.0,No,0,,,,,1803
source:date,1962-07-01,source:date=1962-07-01,,,,14422,0.0,0,0.0,14422,0.0,0,0.0,No,0,,,,,9399
source:date,1965-07-01,source:date=1965-07-01,,,,17381,0.0,23,0.0,17345,0.0,13,0.0,No,0,,,,,7904
source:date,1968-07-01,source:date=1968-07-01,,,,12222,0.0,238,0.0,11981,0.0,3,0.0,No,0,,,,,10989
source:date,1971-07-01,source:date=1971-07-01,,,,12614,0.0,38,0.0,12575,0.0,1,0.0,No,0,,,,,10682
source:date,1972-07-01,source:date=1972-07-01,,,,23767,0.0,60,0.0,23704,0.0,3,0.0,No,0,,,,,5980
source:date,1973-01-01,source:date=1973-01-01,,,,16224,0.0,0,0.0,16224,0.0,0,0.0,No,0,,,,,8394
source:date,1974-07-01,source:date=1974-07-01,,,,35440,0.0,0,0.0,35440,0.0,0,0.0,No,0,,,,,4330
source:date,1975-07-01,source:date=1975-07-01,,,,35854,0.0,1,0.0,35840,0.0,13,0.0,No,0,,,,,4289
source:date,1976-07-01,source:date=1976-07-01,,,,73402,0.0,15,0.0,73387,0.0001,0,0.0,No,0,,,,,2495
source:date,1977-07-01,source:date=1977-07-01,,,,28134,0.0,1974,0.0,26149,0.0,11,0.0,No,0,,,,,5195
source:date,1978-07-01,source:date=1978-07-01,,,,21771,0.0,341,0.0,21428,0.0,2,0.0,No,0,,,,,6452
source:date,1979-07-01,source:date=1979-07-01,,,,26279,0.0,69,0.0,26210,0.0,0,0.0,No,0,,,,,5510
source:date,1980-07-01,source:date=1980-07-01,,,,25909,0.0,266,0.0,25513,0.0,130,0.0,No,0,,,,,5565
source:date,1981-07-01,source:date=1981-07-01,,,,15563,0.0,85,0.0,15478,0.0,0,0.0,No,0,,,,,8725
source:date,1983-07-01,source:date=1983-07-01,,,,28401,0.0,235,0.0,28164,0.0,2,0.0,No,0,,,,,5162
source:date,1984-07-01,source:date=1984-07-01,,,,55464,0.0,20,0.0,55351,0.0,93,0.0,No,0,,,,,3059
source:date,1985-07-01,source:date=1985-07-01,,,,62654,0.0,45,0.0,62584,0.0001,25,0.0,No,0,,,,,2816
source:date,1986-07-01,source:date=1986-07-01,,,,44072,0.0,19,0.0,44013,0.0,40,0.0,No,0,,,,,3656
source:date,1987-07-01,source:date=1987-07-01,,,,29653,0.0,33,0.0,29618,0.0,2,0.0,No,0,,,,,5015
source:date,1988-07-01,source:date=1988-07-01,,,,63193,0.0,5,0.0,63170,0.0001,18,0.0,No,0,,,,,2796
source:date,1989-07-01,source:date=1989-07-01,,,,263087,0.0,636,0.0,261984,0.0002,467,0.0,No,0,,,,,917
source:date,1990-07-01,source:date=1990-07-01,,,,49214,0.0,48,0.0,49163,0.0,3,0.0,No,0,,,,,3358
source:date,1991-07-01,source:date=1991-07-01,,,,109637,0.0,160,0.0,109439,0.0001,38,0.0,No,0,,,,,1844
source:date,1992-07-01,source:date=1992-07-01,,,,39293,0.0,481,0.0,38800,0.0,12,0.0,No,0,,,,,3984
source:date,1993-07-01,source:date=1993-07-01,,,,48784,0.0,475,0.0,48283,0.0,26,0.0,No,0,,,,,3389
source:date,1994-07-01,source:date=1994-07-01,,,,169438,0.0,3693,0.0,165522,0.0001,223,0.0,No,0,,,,,1306
source:date,1994-08-01,source:date=1994-08-01,,,,13556,0.0,0,0.0,13555,0.0,1,0.0,No,0,,,,,9961
source:date,1995-01-01,source:date=1995-01-01,,,,17729,0.0,11790,0.0,5939,0.0,0,0.0,No,0,,,,,7764
source:date,1995-07-01,source:date=1995-07-01,,,,181131,0.0,3,0.0,181108,0.0002,20,0.0,No,0,,,,,1242
source:date,1996-07-01,source:date=1996-07-01,,,,126345,0.0,88,0.0,125650,0.0001,607,0.0,No,0,,,,,1656
source:date,1997-07-01,source:date=1997-07-01,,,,47252,0.0,247,0.0,46990,0.0,15,0.0,No,0,,,,,3470
source:date,1998-07-01,source:date=1998-07-01,,,,77982,0.0,570,0.0,77407,0.0001,5,0.0,No,0,,,,,2380
source:date,1999-07-01,source:date=1999-07-01,,,,10722,0.0,9441,0.0,1249,0.0,32,0.0,No,0,,,,,12550
source:date,2001-08-21,source:date=2001-08-21,,,,10212,0.0,1,0.0,10209,0.0,2,0.0,No,0,,,,,13137
source:date,2003-07-01,source:date=2003-07-01,,,,60380,0.0,947,0.0,59426,0.0001,7,0.0,No,0,,,,,2890
source:date,2003-08-04,source:date=2003-08-04,,,,10201,0.0,0,0.0,10201,0.0,0,0.0,No,0,,,,,13151
source:date,2003-08-12,source:date=2003-08-12,,,,27177,0.0,1,0.0,27176,0.0,0,0.0,No,0,,,,,5346
source:date,2004-07-01,source:date=2004-07-01,,,,11895,0.0,1491,0.0,10402,0.0,2,0.0,No,0,,,,,11313
source:date,2005-07-01,source:date=2005-07-01,,,,25981,0.0,2223,0.0,23755,0.0,3,0.0,No,0,,,,,5553
